,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
12,Урал,Нижний Новгород,Алексей Амелин,2.05,3.2,3.6,31,1,1,1034,791,243,51,49,18,13,0,0,398,386,76,66,27,19,9,8,48,63,21,33,10,10,5,5,6,9,141,134,10,9,4,1,7,7,3,2,4-4-2,6.55,3-4-2-1,7.0,8.0,14.4,,,4.0,20,13.0,13.0,10,10.0
13,Краснодар,Химки,Артем Любимов,1.53,4.5,5.5,36,0,1,1535,991,544,64,36,19,17,5,5,450,257,59,82,29,13,12,8,53,64,25,27,9,14,6,4,5,18,173,147,11,14,5,7,10,6,1,8,4-2-3-1,7.16,5-3-2,6.71,3.2,8.67,,,4.0,20,10,11.0,10,8.0
14,Ростов,Зенит,Виталий Мешков,8.0,4.0,1.4,16,2,4,581,1560,-979,45,55,7,9,3,3,361,448,51,60,17,19,10,8,40,55,19,32,5,12,2,4,10,20,116,111,13,18,3,8,8,11,5,7,4-5-1,6.81,4-2-2-2,6.98,21.27,7.96,,,4.0,20,8.0,8.0,6.0,6.0
15,Ахмат,Сочи,Иван Сиденков,2.6,3.2,2.75,21,1,2,1229,638,591,57,43,10,11,1,3,440,333,92,74,22,11,13,12,47,59,15,25,13,16,4,2,9,11,162,158,19,12,3,5,8,6,11,6,4-2-3-1,6.85,3-4-3,6.91,9.53,10.71,,,4.0,20,10,13.0,12.0,12.0
16,Уфа,Локомотив,Иван Сиденков,3.0,3.3,2.3,34,1,1,1479,619,860,53,47,17,17,4,5,410,369,79,72,19,11,6,5,35,41,8,14,11,9,5,2,15,11,148,134,12,10,4,3,8,7,4,3,5-3-2,6.79,4-4-2,6.99,9.76,17.23,,,4.0,21.0,12.0,9.0,12.0,13.5
17,Зенит,Краснодар,Алексей Амелин,1.4,4.75,7.5,28,3,2,560,1462,-902,39,61,12,16,2,1,350,544,64,81,10,28,6,13,50,47,20,20,12,9,1,7,11,11,115,123,9,18,6,4,8,8,1,10,4-4-2,7.02,4-2-3-1,6.89,23.33,8.05,,,0.0,31.0,10,7.5,11.0,15.0
18,Арсенал,Крылья Советов,Евгений Кукуляк,2.8,3.2,2.45,20,2,1,538,1405,-867,39,61,8,12,1,1,353,558,80,38,10,21,4,9,43,41,20,15,9,12,3,6,16,13,127,125,13,20,5,2,10,12,3,8,5-4-1,6.62,4-4-2,6.74,33.44,8.89,,,1.0,14.0,14.0,11.5,10,5.5
19,Спартак,Нижний Новгород,Алексей Васильевич Сухой,1.4,4.2,6.5,19,1,2,2581,220,2361,76,24,10,9,2,2,562,178,55,52,28,10,17,0,48,44,16,15,12,21,6,2,10,13,152,121,22,5,5,3,14,4,8,1,4-2-3-1,6.91,5-3-2,6.94,3.14,38.13,,,8.0,20.0,10,13.0,13.0,11.5
20,Химки,Ростов,Шадыханов Павел,2.8,3.25,2.45,28,1,1,1020,857,163,51,49,16,12,3,3,441,445,64,103,27,12,10,8,47,52,18,25,13,6,6,4,11,16,151,162,11,10,3,5,7,5,4,5,3-5-2,6.94,4-1-4-1,6.7,10.7,18.17,,,3.0,22.0,8.0,12.5,10,7.5
21,Динамо,ЦСКА,Владислав Безбородов,2.4,3.1,2.8,17,2,1,1437,791,646,46,54,7,10,3,1,423,512,57,79,19,9,12,11,59,41,24,17,17,8,5,1,17,13,164,159,21,8,6,3,10,5,11,3,4-3-3,6.94,4-2-3-1,7.0,15.68,15.62,,,10.0,30.0,10,13.5,10,8.0
22,Рубин Казань,Ахмат,Павел Кукуян,2.1,3.3,3.4,26,2,1,1677,690,987,63,37,12,14,4,4,428,255,44,62,17,11,36,10,51,58,11,14,14,30,6,4,15,12,113,114,10,12,4,6,6,6,4,6,4-3-3,7.12,5-4-1,6.81,7.18,13.35,,,5.0,16.0,14.0,10.0,13.0,11.5
23,Сочи,Урал,Кирилл Левников,1.5699999999999998,3.75,6.0,16,2,0,1296,1047,249,48,52,7,9,1,2,451,497,63,74,20,18,3,12,64,42,31,20,23,10,6,2,12,15,141,150,14,11,2,2,8,5,6,6,3-4-3,6.95,3-5-2,6.65,11.38,14.71,,,5.0,18.0,10,11.5,10,15.5
24,Нижний Новгород,Уфа,Василий Казарцев,3.1,3.1,2.38,18,1,2,1465,779,686,57,43,12,6,4,4,437,343,69,65,27,12,6,13,40,47,16,21,14,11,9,3,11,3,149,155,15,11,4,7,10,7,5,4,3-4-1-2,6.88,5-3-2,6.81,12.5,26.67,,,4.0,24.0,10.0,10.666666666666666,6.0,11.666666666666666
25,Спартак,Урал,Евгений Кукуляк,1.4,4.75,8.5,24,1,0,1044,708,336,46,54,13,11,2,3,400,471,77,91,8,14,17,4,57,45,22,15,10,16,5,4,22,12,138,155,12,8,6,1,9,5,3,3,4-4-2,6.89,4-2-3-1,6.63,10.46,7.36,,,1.5,17.0,10.0,12.0,9.0,13.333333333333334
26,Ахмат,Динамо,Сергей Иванов,3.4,3.2,2.2,21,2,1,576,1561,-985,37,63,7,14,4,5,307,510,83,39,6,27,18,19,54,52,13,11,18,26,1,3,18,10,138,139,8,18,4,2,5,11,3,7,5-4-1,6.74,4-3-3,6.95,27.2,4.68,,,2.0,17.0,10.0,12.333333333333334,13.5,11.333333333333334
27,Ростов,ЦСКА,Кирилл Левников,3.6,3.3,2.05,8,1,3,1160,1080,80,48,52,4,4,1,1,481,533,58,81,18,8,11,11,36,36,11,10,13,17,4,3,5,11,127,122,15,13,4,8,9,6,6,7,4-3-3,6.74,4-2-3-1,6.87,19.19,20.0,,,4.0,17.0,7.5,9.0,10.0,8.666666666666666
28,Локомотив,Зенит,Сергей Карасев,4.75,3.8,1.7,18,1,1,805,1296,-491,50,50,9,9,7,2,401,404,40,44,24,20,20,10,49,42,14,10,17,20,6,3,6,8,107,110,10,12,4,4,7,8,3,4,4-4-2,6.89,4-4-2,6.97,14.6,7.89,,,4.0,20,15.0,14.666666666666666,7.5,9.0
29,Краснодар,Арсенал,Шадыханов Павел,1.45,4.333333333333334,7.0,17,3,2,2257,377,1880,63,37,10,7,1,2,620,369,57,59,25,8,6,7,40,33,19,8,11,10,9,3,11,12,131,119,25,9,11,4,15,3,10,6,4-2-3-1,6.83,5-4-1,6.69,13.06,22.54,,,4.5,25.0,19.0,15.333333333333334,9.0,10.333333333333334
30,Рубин Казань,Крылья Советов,Алексей Васильевич Сухой,2.55,3.3,2.7,22,1,1,1282,519,763,58,42,10,12,4,1,449,331,59,56,8,3,16,10,64,38,19,12,21,9,3,1,10,21,136,141,12,10,2,4,3,6,9,4,4-3-3,7.02,4-4-2,6.77,7.46,10.58,,,6.0,19.5,13.0,10.666666666666666,12.0,7.666666666666667
31,Сочи,Химки,Владислав Безбородов,1.8,3.5,4.5,13,3,0,932,1140,-208,49,51,7,6,0,1,482,490,73,57,12,25,7,8,44,39,19,15,15,15,4,6,9,8,144,154,11,9,6,2,8,4,3,5,3-4-2-1,7.01,3-5-2,6.93,29.56,13.67,,,7.0,23.5,7.0,10.0,17.0,13.666666666666666
32,Арсенал,Спартак,Владимир Москалев,5.75,3.8,1.6,31,1,1,491,1539,-1048,40,60,14,17,5,4,250,366,53,71,14,25,7,6,50,52,19,20,12,16,3,8,24,5,125,127,11,21,4,6,8,13,3,8,5-4-1,6.69,3-4-3,6.93,7.71,7.0,,,5.0,27.0,11.0,9.5,13.0,12.25
33,ЦСКА,Ахмат,Сергей Карасев,1.53,4.333333333333334,5.5,10,2,0,2263,181,2082,74,26,6,4,3,3,618,204,71,50,27,14,13,16,37,31,10,6,14,14,11,4,6,11,101,100,17,6,6,0,11,4,6,2,4-2-3-1,6.89,3-4-3,6.75,6.59,46.0,,,9.0,18.0,8.0,7.5,13.5,11.0
34,Уфа,Зенит,Шадыханов Павел,7.5,5.0,1.36,21,1,1,816,1170,-354,38,62,13,8,4,0,347,577,59,75,13,22,9,8,26,41,7,16,8,9,2,4,12,4,111,126,12,19,5,6,4,12,8,7,5-3-2,6.81,4-2-2-2,6.93,20.69,21.86,,,4.0,22.333333333333332,14.5,10.25,8.0,9.0
35,Урал,Динамо,Иван Сиденков,6.0,4.0,1.55,24,0,1,108,2602,-2494,36,64,12,12,3,2,307,544,71,33,10,27,11,9,41,42,14,19,11,8,2,8,18,12,144,131,2,28,0,8,1,15,1,13,4-2-3-1,6.64,4-3-3,6.9,23.64,6.77,,,6.5,27.5,15.5,12.75,13.666666666666666,12.0
36,Крылья Советов,Сочи,Антон Фролов,2.38,3.4,2.8,8,1,0,372,1339,-967,38,62,4,4,1,1,348,577,64,68,10,15,8,7,30,36,11,18,10,11,2,3,9,9,138,146,8,9,3,3,5,5,3,4,4-4-2,6.74,3-4-3,7.07,69.8,11.35,,,4.0,20,5.5,8.75,11.5,9.25
37,Локомотив,Краснодар,Виталий Мешков,2.75,3.4,2.45,24,2,1,165,1832,-1667,35,65,14,10,4,3,334,591,78,73,5,33,12,9,42,63,11,26,11,16,3,10,15,18,141,155,7,18,6,4,3,11,4,7,4-4-2,6.87,4-2-3-1,6.87,23.21,5.94,,,6.0,16.0,12.0,13.25,13.5,14.0
38,Нижний Новгород,Ростов,Евгений Кукуляк,3.5,3.0,2.25,27,1,2,666,947,-281,45,55,13,14,2,3,378,472,72,80,15,9,8,7,45,51,19,17,8,15,2,5,12,15,142,137,7,14,1,3,1,5,6,9,3-4-1-2,6.85,5-3-2,6.73,17.88,7.69,,,2.6666666666666665,19.333333333333332,11.0,11.0,12.0,7.75
39,Химки,Рубин Казань,Василий Казарцев,2.25,3.3,3.25,14,1,1,886,1340,-454,51,49,9,5,2,2,432,404,66,56,14,16,14,18,50,47,17,16,18,11,5,7,7,14,159,149,12,14,7,6,8,6,4,8,3-5-2,6.83,4-3-3,6.99,11.65,16.15,,,6.0,21.0,12.0,11.75,6.0,10.5
40,Уфа,Крылья Советов,Владислав Безбородов,2.7,3.0,2.7,13,1,2,1796,714,1082,59,41,5,8,2,0,474,333,56,61,23,14,7,10,40,51,21,21,7,19,8,6,11,5,152,139,21,8,3,2,10,7,11,1,5-3-2,6.81,4-4-2,6.77,12.0,17.67,,,5.0,20.0,14.0,10.8,12.0,7.8
41,Спартак,Сочи,Виталий Мешков,1.85,3.5,4.0,17,1,2,1407,883,524,58,42,8,9,3,4,517,384,55,69,28,10,23,11,60,55,31,15,7,25,7,3,11,14,169,151,15,10,2,3,10,5,5,5,3-4-3,6.92,3-4-3,7.02,12.06,14.28,,,6.5,20.0,11.5,13.2,9.0,8.2
42,Ахмат,Арсенал,Алексей Васильевич Сухой,1.7,3.6,5.0,32,2,1,1855,604,1251,54,46,15,17,2,3,389,351,75,63,21,4,18,14,68,51,22,14,23,19,3,2,21,11,156,152,21,8,7,4,11,4,10,4,5-4-1,6.68,5-4-1,6.71,4.07,13.53,,,5.666666666666667,20.333333333333332,8.5,9.6,8.0,10.4
43,Зенит,ЦСКА,Сергей Иванов,1.5,4.5,6.0,18,1,0,1743,415,1328,58,42,6,12,1,2,602,435,57,65,23,17,24,9,47,50,17,19,9,19,8,3,15,9,141,128,15,10,6,2,10,6,5,4,4-4-2,6.95,3-4-2-1,6.96,13.44,12.08,,,4.333333333333333,18.333333333333332,12.0,8.8,7.0,7.2
44,Урал,Ростов,Любимов Артем Михайлович,3.5,3.1,2.2,19,1,1,522,1480,-958,48,52,14,5,2,0,399,441,67,69,23,16,5,20,55,53,26,16,23,11,4,7,18,17,141,148,10,14,3,7,8,8,2,6,4-2-3-1,6.65,5-3-2,6.75,7.91,14.8,,,4.0,20,14.333333333333334,12.6,13.0,9.0
45,Химки,Нижний Новгород,Владимир Москалев,2.05,3.3,3.6,26,1,1,1226,963,263,59,41,14,12,2,2,532,356,55,67,14,22,14,14,45,65,17,20,12,22,4,5,12,9,170,153,12,13,4,3,9,10,3,3,3-5-2,6.84,5-4-1,6.8,6.25,13.65,,,7.0,29.0,11.0,11.2,11.0,11.4
46,Динамо,Локомотив,Кирилл Левников,1.91,3.4,4.0,17,1,1,1817,495,1322,51,49,6,11,1,5,397,394,52,76,23,10,14,14,54,57,26,23,11,19,10,2,6,12,172,162,24,6,4,3,10,4,14,2,4-3-3,6.97,4-4-2,6.88,10.15,12.94,,,3.3333333333333335,14.0,7.0,12.0,14.5,13.4
47,Краснодар,Рубин Казань,Евгений Кукуляк,1.5,4.0,6.0,26,2,0,1414,635,779,63,37,17,9,2,2,587,348,73,42,21,13,15,9,44,38,6,5,21,11,7,1,13,16,116,112,14,15,7,7,10,7,4,8,4-2-3-1,6.89,4-3-3,6.96,7.22,22.59,,,3.25,21.25,14.5,13.2,5.5,9.4
48,Локомотив,Крылья Советов,Василий Казарцев,2.0,3.4,3.75,17,2,0,891,1388,-497,40,60,10,7,2,2,371,560,57,48,11,26,8,12,27,38,7,7,8,14,3,9,11,13,112,117,17,18,5,6,9,8,8,10,4-2-2-2,6.88,4-4-2,6.79,29.83,12.29,,,5.333333333333333,18.666666666666668,12.666666666666666,13.0,10.666666666666666,7.833333333333333
49,Зенит,Ахмат,Евгений Кукуляк,1.33,5.0,8.5,14,3,1,1595,872,723,62,38,6,8,1,3,554,327,66,58,15,24,12,4,44,26,12,7,13,12,6,6,9,26,123,124,18,19,9,6,9,8,9,11,4-4-2,6.95,3-4-3,6.73,17.1,17.88,,,3.4,22.2,9.0,8.333333333333334,10.333333333333334,10.5
50,Спартак,Химки,Сергей Иванов,1.45,4.0,6.5,31,3,1,1724,688,1036,63,37,13,18,5,2,497,282,76,60,18,22,20,9,52,40,13,8,7,14,4,5,7,11,143,142,17,12,5,2,9,8,8,4,3-4-3,6.88,3-5-2,6.8,7.82,9.62,,,4.0,18.25,10.333333333333334,12.333333333333334,11.5,11.666666666666666
51,Арсенал,ЦСКА,Иван Сиденков,5.5,3.75,1.62,21,2,2,270,2127,-1857,24,76,9,12,3,3,184,604,53,77,13,25,10,8,38,42,10,17,11,11,2,11,11,4,110,149,10,15,5,7,8,10,2,5,4-1-4-1,6.69,3-4-3,6.94,52.29,4.72,,,6.0,26.333333333333332,12.0,11.5,8.666666666666666,8.0
52,Сочи,Уфа,Алексей Васильевич Сухой,1.6,3.6,5.0,18,3,1,1742,486,1256,64,36,8,10,3,0,616,339,64,73,18,13,5,4,38,26,16,9,9,7,5,3,15,20,145,153,26,10,10,3,15,6,11,4,3-4-3,7.0,5-3-2,6.79,13.5,21.0,,,5.5,23.25,7.0,8.333333333333334,6.0,9.833333333333334
53,Динамо,Нижний Новгород,Виталий Мешков,1.29,5.0,11.0,16,1,2,1839,500,1339,60,40,6,10,1,3,502,345,76,73,20,10,11,13,47,48,19,21,15,18,3,2,13,11,156,135,18,9,5,4,7,6,11,3,4-3-3,6.94,5-4-1,6.83,8.4,27.36,,,6.666666666666667,19.0,6.5,11.0,11.333333333333334,11.5
54,Рубин Казань,Урал,Владимир Москалев,1.6,3.8,5.75,33,4,0,1382,1069,313,56,44,14,19,4,1,425,328,68,51,10,21,12,8,54,35,13,6,15,13,2,3,11,12,121,136,15,8,6,3,7,4,8,4,4-2-3-1,6.93,3-4-3,6.69,7.14,7.77,,,6.0,28.0,12.0,9.333333333333334,10.0,12.833333333333334
55,Ростов,Краснодар,Алексей Валерьевич Матюнин,3.8,3.5,1.95,26,1,1,707,846,-139,46,54,13,13,4,4,380,448,78,85,8,9,9,9,53,64,22,20,14,25,2,4,8,9,155,148,11,6,6,1,4,5,7,1,5-3-2,6.78,4-2-3-1,6.99,10.58,8.5,,,6.0,20.0,6.333333333333333,8.333333333333334,12.333333333333334,13.833333333333334
56,Уфа,Химки,Павел Кукуян,2.2,3.1,3.3,21,3,2,1599,1021,578,55,45,10,11,2,1,440,374,89,76,22,11,4,2,61,34,29,13,17,11,3,8,16,14,189,175,13,13,8,5,10,10,3,3,5-3-2,6.76,3-5-2,6.76,10.38,10.22,,,6.5,21.0,11.75,9.857142857142858,13.666666666666666,12.571428571428571
57,Крылья Советов,Ростов,Игорь Панин,2.2,3.0,3.4,20,4,2,1313,979,334,50,50,10,10,2,1,404,413,68,48,18,8,14,11,48,43,11,5,18,20,6,3,6,10,134,127,20,11,8,5,14,6,6,5,4-4-2,6.79,3-5-2,6.74,10.55,11.26,,,4.0,24.0,5.0,7.714285714285714,10.333333333333334,9.0
58,Ахмат,Краснодар,Иван Сиденков,2.5,3.4,2.7,26,0,2,905,797,108,51,49,15,11,2,3,401,402,84,70,18,10,6,13,39,49,14,13,12,15,6,3,18,17,170,150,10,11,2,2,2,5,8,6,3-5-2,6.73,4-2-3-1,6.96,6.94,8.13,,,6.0,25.0,10.666666666666666,10.142857142857142,12.5,13.714285714285714
59,Нижний Новгород,Арсенал,Артем Любимов,2.4,3.1,3.0,24,2,3,1734,637,1097,56,44,15,9,2,2,419,330,64,52,22,18,9,14,44,55,14,18,18,19,6,7,10,12,131,139,16,16,11,7,13,10,3,6,5-3-2,6.81,4-1-4-1,6.69,11.13,13.67,,,10.0,36.0,11.666666666666666,11.285714285714286,11.0,11.142857142857142
60,Сочи,Динамо,Василий Казарцев,2.2,3.4,3.1,12,0,1,2373,328,2045,68,32,3,9,0,0,603,291,69,71,24,7,16,13,56,53,23,29,16,15,8,4,13,21,198,171,23,10,7,5,10,4,13,6,3-4-3,6.99,4-3-3,6.91,14.89,12.21,,,5.0,18.25,7.333333333333333,8.285714285714286,13.25,10.285714285714286
61,Урал,Локомотив,Алексей Васильевич Сухой,4.333333333333334,3.4,1.75,32,0,0,229,1625,-1396,35,65,20,12,3,2,306,553,60,50,12,27,17,20,52,64,12,18,22,18,3,7,21,12,152,173,7,13,1,4,4,9,3,4,5-4-1,6.63,4-4-2,6.92,8.28,5.42,,,5.0,22.2,14.25,13.714285714285714,13.333333333333334,12.571428571428571
62,Рубин Казань,Зенит,Сергей Иванов,4.6,4.0,1.67,18,1,3,399,1882,-1483,38,62,10,8,3,1,374,618,45,45,13,18,25,19,43,57,11,13,13,22,2,3,14,7,138,126,8,18,1,9,5,14,3,4,4-2-3-1,6.97,3-4-2-1,7.0,15.86,7.96,,,4.6,20.8,12.5,10.0,8.0,8.0
63,ЦСКА,Спартак,Сергей Карасев,2.25,3.3,2.8,18,1,0,591,947,-356,49,51,12,6,4,1,441,455,69,72,13,19,15,22,56,46,22,11,20,10,2,5,6,15,141,144,8,15,1,5,5,7,3,8,3-4-3,6.93,3-4-3,6.89,9.04,14.53,,,7.5,14.0,7.333333333333333,8.571428571428571,14.333333333333334,12.428571428571429
64,Химки,Локомотив,Алексей Амелин,3.4,3.4,2.15,34,0,0,1518,810,708,42,58,14,20,3,1,332,469,64,54,19,8,14,16,50,58,5,11,19,23,10,3,11,10,143,150,21,7,3,2,12,4,9,3,3-4-3,6.74,4-3-3,6.93,7.88,5.79,,,1.5,29.5,11.75,12.375,13.0,12.5
65,Зенит,Крылья Советов,Виталий Мешков,1.25,6.0,12.0,14,2,1,2363,469,1894,58,42,8,6,2,6,556,396,49,49,15,8,10,13,46,33,15,7,17,11,9,4,16,15,105,115,20,9,9,5,10,3,10,6,3-4-3,7.05,4-4-2,6.8,9.71,40.71,,,6.0,18.25,8.0,8.0,9.75,8.0
66,Спартак,Уфа,Артем Любимов,1.45,4.333333333333334,6.5,24,2,0,924,976,-52,47,53,11,13,0,4,378,398,54,56,3,29,11,11,38,48,13,12,9,20,2,9,8,16,127,163,19,11,10,2,10,8,9,3,3-4-3,6.88,4-3-3,6.79,13.31,9.68,,,7.0,30.0,11.0,11.625,7.333333333333333,9.875
67,Динамо,Рубин Казань,Алексей Васильевич Сухой,1.73,3.6,4.75,21,2,0,1530,875,655,47,53,12,9,3,6,396,437,63,57,16,18,21,22,62,65,21,25,19,21,6,7,11,17,166,168,19,12,10,5,10,3,9,9,4-3-3,6.93,4-3-3,6.92,9.62,8.41,,,5.0,23.833333333333332,6.333333333333333,10.125,6.666666666666667,10.0
68,Ростов,Ахмат,Василий Казарцев,2.63,3.0,2.88,35,1,2,1166,1200,-34,59,41,17,18,2,5,449,315,75,55,19,16,11,22,66,62,20,13,18,30,3,4,16,16,156,148,9,15,4,7,7,9,2,6,3-5-2,6.72,4-2-3-1,6.7,6.86,7.16,,,4.0,17.0,8.0,9.125,9.75,10.75
69,Краснодар,Сочи,Игорь Панин,2.1,3.4,3.4,24,3,0,1342,1277,65,48,52,10,14,3,4,343,380,69,48,17,20,13,10,47,43,16,14,12,15,4,9,20,13,125,118,20,19,8,5,17,10,3,9,4-2-3-1,6.98,3-4-3,6.99,12.86,7.35,,,3.5,22.0,15.333333333333334,13.375,9.0,7.625
70,Урал,Арсенал,Алексей Валерьевич Матюнин,2.88,3.1,2.55,32,2,0,1074,1315,-241,35,65,19,13,4,3,323,619,57,50,16,18,13,23,56,66,17,23,19,15,6,7,14,12,132,142,14,10,6,1,9,8,5,2,5-4-1,6.66,4-1-4-1,6.74,13.88,6.63,,,7.0,23.0,15.4,14.5,10.5,10.875
71,Нижний Новгород,ЦСКА,Кирилл Левников,6.0,4.0,1.55,15,0,2,380,1270,-890,41,59,10,5,3,0,353,535,70,65,21,16,10,17,43,60,17,27,14,11,3,3,12,21,166,166,9,10,1,5,4,9,5,1,5-4-1,6.79,4-4-2,6.94,11.46,9.25,,,4.0,14.75,12.5,11.75,9.5,9.0
72,Рубин Казань,Нижний Новгород,Сергей Карасев,1.91,3.3,4.2,23,0,1,1406,820,586,58,42,10,13,0,1,464,319,49,61,20,19,12,19,52,52,17,16,17,16,3,4,10,17,135,133,14,12,5,4,8,8,6,4,4-2-3-1,6.92,5-4-1,6.75,7.38,14.33,,,6.666666666666667,15.333333333333334,12.0,9.88888888888889,11.0,11.555555555555555
