,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
10,Кальяри,Лацио,Давиде Масса,5.5,4.333333333333334,1.55,21,0,1,546,1204,-658,44,56,8,13,1,1,412,514,34,75,14,17,14,22,48,41,11,11,20,13,3,6,11,12,125,134,9,16,2,6,4,10,5,6,4-3-3,0.0,3-5-2,0.0,11.15,13.85,,,4.0,20,10,18.0,10,16.0
11,Сампдория,Беневенто,Федерико Диониси,1.72,3.8,4.75,29,2,1,560,1420,-860,40,60,17,12,3,1,326,493,55,63,24,18,13,5,41,44,16,18,9,10,6,4,16,8,142,139,9,14,3,5,7,8,2,6,4-4-2,0.0,4-3-3,0.0,14.43,8.31,,,4.0,20,10,9.0,10,10.0
12,Интер,Фиорентина,Джанпаоло Кальварезе,1.5,4.2,6.5,25,1,1,2106,469,1637,66,34,14,11,1,1,654,328,35,70,25,7,9,19,50,43,16,9,19,11,5,1,12,10,120,119,21,10,8,4,11,8,10,2,3-4-1-2,0.0,3-5-2,0.0,5.22,24.21,,,4.0,20,10,15.0,10,17.0
13,Специя,Сассуоло,Давиде Герсини,4.6,3.8,1.72,21,1,1,597,1763,-1166,34,66,13,8,2,1,325,645,60,46,15,17,18,18,34,48,6,5,11,20,3,5,12,11,112,113,12,17,5,6,7,12,5,5,4-3-3,0.0,4-2-3-1,0.0,27.94,7.26,,,4.0,20,10,17.0,10,9.0
14,Верона,Удинезе,Мануэль Вольпи,2.62,3.0,2.9,25,0,0,906,1616,-710,46,54,13,12,1,0,388,423,79,64,10,28,12,19,62,70,28,30,14,13,1,9,17,10,162,177,14,22,2,5,8,14,6,8,3-4-2-1,0.0,3-5-2,0.0,5.81,7.3,,,4.0,20,10,10,10,13.0
15,Кротоне,Милан,Лука Дж. Пайретто,5.5,4.1,1.6,29,0,1,807,1410,-603,47,53,14,15,1,3,424,486,57,66,22,12,12,14,50,59,14,13,15,23,2,5,11,7,150,133,5,16,0,6,4,11,1,5,3-5-2,6.48,4-2-3-1,7.11,9.38,9.73,,,4.0,20,10,14.0,10,13.0
16,Наполи,Дженоа,Хуан Лука Сакки,1.22,6.5,12.0,19,1,0,2053,316,1737,57,43,6,13,1,2,637,476,60,58,22,15,12,12,53,19,8,3,24,5,4,2,6,11,81,104,18,6,9,0,14,4,4,2,4-2-3-1,7.11,3-5-2,7.13,12.84,37.92,,,4.0,20,10,12.0,10,13.0
17,Рома,Ювентус,Марко Ди Белло,3.25,3.5,2.15,28,2,1,977,1321,-344,40,60,19,9,2,3,405,601,49,45,14,19,20,15,48,49,11,7,18,13,5,7,8,13,93,114,11,8,5,3,8,6,3,2,3-4-2-1,7.01,4-4-2,7.27,13.38,9.24,,,4.0,20,10,10,10,15.0
18,Болонья,Парма,Паоло Валери,1.9,3.75,3.75,21,2,0,1338,1030,308,58,42,12,9,1,2,516,363,46,43,21,21,27,19,56,56,9,15,24,20,8,9,12,9,136,146,12,9,8,3,9,6,3,3,4-2-3-1,6.62,4-3-3,6.56,7.36,10.57,,,4.0,20,10,20.0,10,16.0
19,Фиорентина,Сампдория,Пьеро Джакомелли,1.7,4.0,4.5,27,0,1,2218,896,1322,64,36,11,16,0,3,537,298,69,58,35,12,20,10,49,55,15,16,10,23,8,4,7,8,148,128,22,18,5,8,15,12,7,6,3-5-2,6.78,4-4-2,6.64,8.21,12.48,,,4.0,20,17.0,14.0,9.0,13.0
20,Сассуоло,Кротоне,Ивано Пеццуто,1.5,4.6,5.75,30,1,0,926,1242,-316,54,46,15,15,2,3,481,387,64,37,7,17,8,16,49,47,6,10,24,14,3,4,14,8,139,141,7,15,4,6,6,10,1,5,4-2-3-1,7.08,5-3-2,6.54,8.35,9.74,,,4.0,20,9.0,8.5,14.0,14.0
21,Удинезе,Рома,Росарио Абиссо,4.0,3.75,1.85,24,0,0,1122,1066,56,44,56,15,9,1,0,420,542,48,55,25,16,24,17,47,52,9,17,12,12,4,1,17,20,136,125,10,13,4,3,6,4,4,9,3-5-2,6.79,3-4-2-1,6.88,16.11,8.1,,,4.0,37.0,13.0,12.5,10,19.0
22,Аталанта,Кальяри,Фабрицио Паскуа,1.25,6.5,10.0,20,4,1,1452,576,876,58,42,11,9,0,0,609,413,47,52,14,20,20,15,56,40,19,5,18,18,3,9,10,16,139,136,21,12,12,3,12,8,9,4,3-4-1-2,7.1,4-4-2,6.78,10.45,15.32,,,4.0,20,10,11.5,18.0,13.0
23,Беневенто,Болонья,Симона Соцца,2.87,3.6,2.3,28,0,0,323,1915,-1592,40,60,13,15,2,1,289,425,58,54,12,27,12,21,41,61,9,20,16,13,4,10,7,7,131,131,7,17,2,7,5,9,2,8,4-3-2-1,6.65,4-2-3-1,6.85,8.96,6.08,,,4.0,20,10.0,11.0,20.0,16.0
24,Лацио,Интер,Марко Гуида,2.87,3.75,2.25,27,0,1,956,1538,-582,40,60,14,13,3,4,401,597,48,56,15,30,15,22,49,50,13,8,16,15,7,8,15,10,105,128,12,12,4,3,10,7,2,5,3-5-2,6.73,3-4-1-2,6.99,11.92,9.42,,,4.0,20,16.0,14.5,15.0,14.5
25,Парма,Верона,Антонио Джуа,2.3,3.3,3.1,30,1,0,687,1541,-854,39,61,11,19,1,1,338,504,63,43,13,32,10,12,50,44,19,17,9,10,7,6,13,8,122,135,11,8,4,2,7,7,4,1,4-3-1-2,6.55,3-4-2-1,6.98,24.33,6.82,,,4.0,20,16.0,12.5,10,13.0
26,Милан,Специя,Серра Марко,1.33,5.0,9.5,33,0,0,1966,399,1567,61,39,14,19,1,2,574,348,60,62,21,14,29,10,71,46,17,9,22,21,4,6,12,13,133,136,17,4,5,2,12,2,5,2,4-2-3-1,7.1,4-3-3,6.68,6.32,14.64,,,4.0,20,13.0,14.0,17.0,15.0
27,Дженоа,Торино,Паоло Валери,2.62,3.25,2.75,28,0,2,1216,640,576,51,49,10,18,2,4,500,486,65,64,36,14,15,20,57,46,13,13,19,11,5,2,15,21,150,143,17,7,2,1,10,3,7,4,4-3-2-1,6.71,4-3-1-2,6.7,7.89,10.46,,,3.0,21.0,13.0,13.0,20.0,15.5
28,Ювентус,Наполи,Маурицио Мариани,2.0,3.7,3.5,29,1,0,541,1189,-648,46,54,17,12,1,2,515,579,42,42,11,19,19,19,54,46,10,8,17,9,2,6,12,9,96,113,12,14,3,4,10,6,2,8,4-4-2,7.04,4-2-3-1,6.99,12.42,12.57,,,5.0,28.0,15.0,12.0,12.0,9.0
29,Наполи,Аталанта,Марко Ди Белло,2.3,3.6,2.9,35,4,0,1408,896,512,49,51,12,23,1,3,481,495,67,38,18,10,16,17,63,41,12,10,21,13,6,2,8,17,125,107,19,13,11,4,14,7,5,6,4-2-3-1,7.36,3-4-2-1,7.14,16.16,7.53,,,5.0,28.0,6.0,10.0,11.5,11.333333333333334
30,Интер,Милан,Маурицио Мариани,2.05,3.6,3.5,29,1,2,1102,995,107,55,45,18,11,3,3,446,363,48,52,18,16,23,16,49,68,16,26,11,14,3,5,14,18,131,125,18,11,6,4,15,8,3,3,3-1-4-2,6.96,4-2-3-1,7.16,6.82,8.79,,,4.0,28.5,14.0,14.0,15.0,14.0
31,Сампдория,Лацио,Даниэле Орсато,3.4,3.6,2.05,22,2,0,1214,852,362,52,48,12,10,2,2,534,493,70,60,25,17,15,11,49,35,16,12,13,10,4,3,7,25,144,134,12,10,7,0,7,4,5,6,4-4-2,6.75,3-5-2,6.75,14.4,12.65,,,4.0,20,17.0,14.0,13.0,14.333333333333334
32,Кротоне,Ювентус,Франческо Фурно,6.0,4.0,1.53,31,1,1,1052,1185,-133,46,54,17,14,3,3,448,518,67,65,19,14,10,27,52,68,12,20,21,17,3,4,11,16,126,114,10,11,3,2,5,7,5,4,5-3-2,6.51,3-4-2-1,6.99,12.04,11.18,,,4.0,20,14.0,14.333333333333334,9.0,13.666666666666666
33,Болонья,Сассуоло,Даниэле Довери,2.25,3.6,2.9,31,2,1,897,1881,-984,47,53,20,11,2,1,345,396,61,50,25,17,13,20,49,67,13,22,17,12,7,11,13,16,154,133,14,25,6,12,8,19,6,6,4-4-2,6.86,4-2-3-1,7.06,6.29,7.6,,,4.0,20,12.0,15.666666666666666,8.0,10.666666666666666
34,Специя,Фиорентина,Джанлука Манганьелло,7.0,4.5,1.45,33,1,2,990,654,336,52,48,15,18,2,2,483,438,64,64,13,16,13,22,66,53,13,14,29,13,5,5,10,10,120,121,12,9,2,3,4,9,8,0,4-3-3,6.6,3-5-2,6.83,7.81,8.1,,,4.0,20,13.0,16.333333333333332,11.0,13.0
35,Торино,Кальяри,Федерико Ла Пенна,2.15,3.5,3.3,30,1,2,1304,990,314,59,41,14,16,2,3,519,356,49,53,21,15,14,18,49,48,13,16,12,13,2,4,11,4,97,110,13,12,6,5,9,8,4,4,4-3-1-2,6.74,4-4-2,6.72,8.12,15.67,,,8.0,33.0,11.0,16.333333333333332,13.5,11.666666666666666
36,Удинезе,Парма,Майкл Фаббри,1.9,3.5,4.0,23,1,1,1164,612,552,41,59,12,11,3,2,352,535,48,86,40,15,12,15,48,44,10,14,19,8,11,2,18,9,115,125,16,9,4,3,9,5,7,4,3-5-2,6.75,4-3-3,6.67,11.34,10.89,,,4.0,20,14.0,13.333333333333334,9.0,12.0
37,Рома,Беневенто,Джованни Айрольди,1.36,5.0,8.0,24,2,1,1342,777,565,52,48,17,7,3,2,444,419,40,41,20,9,21,21,49,56,13,12,20,15,6,4,13,13,111,118,20,10,7,4,16,7,4,3,4-2-3-1,6.95,4-3-2-1,6.71,7.51,12.95,,,6.0,27.0,19.0,14.0,12.0,11.666666666666666
38,Верона,Дженоа,Антонио Рапуано,2.25,3.5,3.0,27,0,0,2391,349,2042,58,42,14,13,1,4,506,373,52,67,44,10,14,10,60,54,23,27,11,11,14,2,19,17,163,148,18,6,10,2,13,4,5,2,3-4-2-1,6.92,3-5-2,6.55,6.9,12.86,,,4.0,20,13.0,16.0,13.0,12.0
39,Сассуоло,Торино,Марко Гуида,1.61,4.5,4.75,22,0,1,1725,939,786,72,28,10,12,2,2,701,254,43,43,15,19,8,14,45,37,10,9,19,12,6,8,11,15,105,104,17,17,6,10,10,13,7,4,4-2-3-1,7.04,4-3-1-2,6.76,5.0,20.52,,,7.0,27.0,12.0,10.75,19.0,15.75
40,Аталанта,Сампдория,Джанпаоло Кальварезе,1.53,4.75,5.25,31,0,1,2130,265,1865,66,34,12,19,3,4,657,336,53,58,25,9,28,14,67,54,18,17,14,21,3,1,16,15,146,135,20,7,5,4,11,6,9,1,3-4-1-2,7.01,4-4-2,6.83,7.27,10.13,,,2.0,25.0,11.0,14.25,12.5,13.5
41,Дженоа,Интер,Давиде Масса,8.0,5.5,1.33,28,0,0,134,1894,-1760,39,61,11,17,1,1,438,653,74,54,6,27,16,17,54,52,15,16,15,16,1,9,20,12,148,151,1,14,0,4,0,9,1,5,3-5-2,6.69,3-4-1-2,6.93,16.64,6.76,,,2.0,21.0,11.5,12.25,14.0,15.0
42,Лацио,Болонья,Массимилиано Иррати,1.61,4.333333333333334,4.8,30,0,0,1000,1637,-637,48,52,14,16,3,3,449,473,58,48,22,24,14,22,66,51,16,12,27,12,8,9,18,14,129,134,10,21,3,5,7,11,3,10,3-5-2,6.7,4-2-3-1,6.83,9.21,8.97,,,3.0,23.0,15.0,13.25,17.5,16.75
43,Кальяри,Кротоне,Антонио Ди Мартино,2.2,3.4,3.2,26,3,2,1406,938,468,43,57,13,13,2,4,394,514,46,43,13,13,15,15,55,46,13,8,20,16,5,1,12,8,109,118,19,12,8,6,10,9,9,3,4-4-1-1,6.75,3-5-2,6.58,13.81,13.06,,,4.0,20,8.0,12.75,14.5,15.0
44,Беневенто,Наполи,Даниэле Довери,11.0,6.0,1.25,29,1,0,432,2348,-1916,34,66,16,13,3,1,296,570,71,49,13,25,11,19,62,57,24,19,20,13,3,15,6,9,130,133,9,19,3,5,4,12,5,7,4-3-2-1,6.64,4-2-3-1,7.27,17.3,6.31,,,3.0,31.0,11.5,10.5,12.0,10.5
45,Парма,Специя,Валерио Марини,1.9,3.6,3.8,32,1,2,1727,931,796,48,52,11,21,3,2,409,448,64,74,28,16,19,12,58,48,12,13,15,14,12,3,8,11,135,121,17,14,6,6,13,11,4,3,4-3-1-2,6.67,4-3-3,6.65,12.91,8.84,,,4.0,20,13.5,11.75,18.0,16.0
46,Фиорентина,Удинезе,Франческо Фурно,1.9,3.6,4.0,30,2,1,642,1614,-972,44,56,16,14,1,3,350,413,53,34,10,34,12,11,50,52,14,13,12,20,2,7,9,10,123,121,5,16,3,6,4,8,1,8,3-5-2,6.79,3-5-2,6.79,12.4,6.4,,,6.0,31.0,14.0,14.25,12.0,13.0
47,Ювентус,Верона,Фабрицио Паскуа,1.36,4.75,8.0,33,0,0,1790,782,1008,61,39,14,19,1,4,587,358,40,47,16,18,16,21,64,48,19,14,20,12,6,3,13,7,126,135,22,6,6,2,13,4,9,2,3-5-2,6.99,3-4-3,6.97,8.38,12.19,,,0.0,20.0,16.0,13.75,19.0,15.333333333333334
48,Милан,Рома,Пьеро Джакомелли,2.15,3.75,3.1,29,1,1,1327,1035,292,53,47,14,15,3,2,500,433,37,56,16,15,9,13,50,40,16,17,11,6,7,7,8,10,101,106,13,12,8,7,11,8,2,4,4-2-3-1,7.14,3-4-2-1,6.98,13.42,17.0,,,3.0,27.0,13.5,13.25,9.0,15.0
49,Кротоне,Аталанта,Федерико Диониси,5.75,4.5,1.5,33,1,2,286,2044,-1758,41,59,11,22,1,3,446,621,64,57,4,20,17,24,51,69,7,19,18,22,1,3,6,24,153,147,6,19,1,6,2,17,4,2,3-5-2,6.58,3-5-1-1,6.97,13.67,5.24,,,4.0,29.0,15.5,14.6,15.333333333333334,13.8
50,Интер,Парма,Марко Пиччинини,1.3,5.5,9.0,20,0,0,3041,220,2821,68,32,13,7,1,1,594,279,40,63,46,6,19,13,45,64,20,20,11,24,15,2,16,11,156,124,25,5,9,3,13,3,12,2,3-4-1-2,6.96,5-3-2,6.7,4.03,28.11,,,1.5,24.5,16.0,15.4,10.0,11.6
51,Болонья,Кальяри,Майкл Фаббри,1.83,4.0,3.75,29,1,1,1688,741,947,52,48,11,18,3,3,447,397,57,61,12,18,19,16,57,51,16,19,11,13,7,3,11,21,136,150,22,7,9,3,10,5,12,2,4-2-3-1,6.81,4-2-3-1,6.8,11.0,6.54,,,5.0,23.0,16.0,16.6,14.333333333333334,12.8
52,Удинезе,Милан,Марко Ди Белло,4.0,3.5,1.9,26,0,1,581,1393,-812,40,60,14,12,2,2,392,596,51,40,15,15,12,17,47,57,15,16,14,17,2,4,13,10,131,121,9,12,2,4,3,6,6,6,4-3-3,6.76,4-2-3-1,7.09,14.21,8.43,,,4.5,31.5,13.333333333333334,13.2,13.0,13.4
53,Специя,Ювентус,Росарио Абиссо,7.5,4.75,1.4,21,1,1,941,920,21,44,56,14,7,3,1,430,560,59,43,16,6,17,20,38,41,7,6,15,10,4,3,8,16,99,101,16,7,3,4,8,7,8,0,4-3-3,6.68,4-4-2,7.01,15.08,11.5,,,2.5,30.5,14.0,17.0,11.5,13.8
54,Торино,Лацио,Даниэле Чиффи,2.9,3.5,2.37,22,2,1,881,1179,-298,45,55,11,11,2,4,445,540,48,44,11,19,22,7,45,48,12,11,11,26,7,1,8,16,117,115,11,12,4,5,7,9,4,3,4-3-1-2,6.75,3-5-2,6.76,23.43,7.09,,,4.0,20,12.5,15.0,11.5,13.4
55,Наполи,Сассуоло,Маурицио Мариани,1.4,5.25,6.5,16,0,0,1715,456,1259,43,57,7,9,2,2,458,625,35,44,32,4,16,24,52,44,13,13,22,12,12,3,9,15,118,106,22,8,6,4,15,5,7,3,4-2-3-1,7.19,3-4-2-1,7.03,16.18,25.22,,,4.666666666666667,28.666666666666668,9.0,11.0,9.5,10.6
56,Рома,Фиорентина,Даниэле Орсато,1.72,4.1,4.333333333333334,33,1,0,1242,1177,65,41,59,17,16,3,2,389,559,51,45,19,13,16,14,65,49,18,12,20,8,7,4,22,13,118,137,17,8,6,1,15,5,2,3,3-4-2-1,6.95,3-5-2,6.8,9.69,7.18,,,4.0,22.0,18.0,15.0,14.5,14.6
57,Сампдория,Дженоа,Федерико Ла Пенна,1.85,3.6,4.0,30,1,1,1149,761,388,55,45,19,11,5,1,504,417,50,63,21,12,18,9,37,51,12,9,8,19,7,4,12,23,160,137,9,11,3,4,5,5,4,6,4-4-2,6.84,4-3-2-1,6.67,7.48,13.04,,,6.5,31.5,14.5,14.6,13.0,12.0
58,Верона,Беневенто,Хуан Лука Сакки,2.2,3.6,3.1,34,1,0,924,1421,-497,43,57,20,14,5,4,362,469,56,60,15,18,18,6,50,59,15,21,9,14,4,5,20,11,134,140,14,15,6,5,10,11,4,4,3-4-2-1,6.94,4-3-2-1,6.64,7.0,6.12,,,3.0,19.0,13.5,16.25,9.5,11.6
59,Сассуоло,Удинезе,Эудженио Аббаттиста,2.3,3.7,2.87,28,0,0,1064,498,566,62,38,15,13,2,2,576,330,34,54,17,23,17,12,50,42,12,5,17,17,3,6,17,12,104,119,4,2,1,0,1,2,3,0,3-4-2-1,7.03,5-3-2,6.73,10.8,18.5,,,4.0,20,11.333333333333334,10.333333333333334,13.0,13.333333333333334
60,Кальяри,Сампдория,Джованни Айрольди,2.87,3.5,2.37,28,0,0,1244,686,558,55,45,12,16,0,2,562,429,44,60,12,20,19,24,52,61,13,16,12,16,2,6,7,18,134,140,13,5,5,1,9,1,4,4,4-4-1-1,6.79,4-4-2,6.82,9.41,8.3,,,5.5,25.5,10.5,13.666666666666666,14.666666666666666,15.333333333333334
61,Беневенто,Специя,Джанлука Аурелиано,2.05,3.7,3.3,32,0,1,501,1660,-1159,37,63,13,19,3,3,334,560,50,94,9,15,14,19,52,60,16,19,12,12,2,4,10,12,118,133,3,12,1,6,3,9,0,3,4-2-3-1,6.64,4-3-3,6.65,14.25,7.81,,,4.0,20,13.0,12.0,19.0,16.5
62,Парма,Фиорентина,Федерико Ла Пенна,3.5,3.6,2.0,34,0,0,287,1306,-1019,36,64,17,17,1,2,395,705,49,42,10,19,10,32,59,46,9,3,29,11,2,3,9,8,103,130,5,6,0,4,0,4,5,2,3-5-2,6.74,3-5-2,6.78,16.5,8.35,,,6.333333333333333,31.0,12.666666666666666,10.833333333333334,15.0,14.833333333333334
63,Лацио,Ювентус,Давиде Масса,3.8,3.8,1.9,23,0,1,1226,548,678,54,46,12,11,2,2,584,500,59,42,23,9,19,23,43,51,8,9,11,13,4,2,7,15,127,98,14,11,4,5,8,6,6,5,3-5-2,6.76,4-4-2,7.01,9.35,16.18,,,2.0,24.5,14.666666666666666,13.0,10.0,12.666666666666666
64,Аталанта,Интер,Даниэле Довери,2.8,3.8,2.3,28,0,0,851,1035,-184,52,48,15,13,1,3,544,490,57,35,13,15,17,11,42,38,8,7,16,16,2,5,10,5,107,111,9,10,2,3,4,7,5,3,3-4-2-1,7.0,3-5-2,6.96,15.9,11.77,,,3.5,30.0,11.5,15.166666666666666,15.0,15.0
65,Дженоа,Рома,Массимилиано Иррати,5.25,4.5,1.55,21,0,1,887,1586,-699,50,50,10,11,1,0,522,496,57,62,7,21,17,15,36,60,12,19,6,19,1,8,9,18,135,125,7,18,5,9,5,14,2,4,4-3-2-1,6.7,3-4-2-1,6.99,18.12,10.45,,,4.5,26.5,11.333333333333334,11.833333333333334,12.0,15.4
66,Торино,Кротоне,Франческо Фурно,1.83,3.8,4.0,31,0,0,603,953,-350,48,52,15,16,3,4,426,460,54,46,24,9,13,23,51,45,13,7,18,15,6,3,16,10,125,123,4,8,0,2,4,3,0,5,4-3-1-2,6.72,3-5-2,6.57,9.43,9.04,,,5.0,30.5,12.0,14.333333333333334,14.0,14.0
67,Болонья,Наполи,Фабрицио Паскуа,4.75,4.1,1.66,23,0,1,815,1532,-717,47,53,12,11,3,0,448,495,56,49,18,22,6,12,39,50,18,17,10,13,4,7,14,10,133,128,9,19,3,4,5,10,4,9,4-2-3-1,6.84,4-2-3-1,7.11,10.76,16.56,,,2.5,26.5,14.333333333333334,15.666666666666666,12.333333333333334,10.333333333333334
68,Милан,Верона,Марко Гуида,1.33,5.25,9.5,36,1,2,3109,424,2685,66,34,16,20,1,3,522,283,66,69,38,6,12,6,69,53,35,24,11,14,14,1,4,18,167,140,34,7,8,2,22,6,12,1,4-2-3-1,7.07,3-4-2-1,6.96,6.06,12.36,,,5.5,24.5,13.666666666666666,13.166666666666666,19.0,17.0
69,Кротоне,Лацио,Хуан Лука Сакки,5.0,4.0,1.65,21,0,1,1016,1313,-297,51,49,11,10,3,4,471,459,78,90,25,18,25,11,54,51,14,14,19,23,2,6,22,16,220,218,13,15,4,9,5,10,8,5,3-5-2,6.6,3-5-2,6.78,6.82,10.8,,,6.0,26.5,14.0,14.285714285714286,11.333333333333334,12.857142857142858
70,Специя,Аталанта,Антонио Рапуано,7.5,5.75,1.33,37,0,0,669,937,-268,55,45,19,18,3,3,570,459,101,71,11,13,16,20,64,62,11,24,20,9,1,2,10,26,178,179,9,11,2,4,5,8,4,3,4-3-3,6.73,3-4-2-1,6.98,8.04,8.55,,,5.0,27.0,14.0,16.857142857142858,17.0,15.142857142857142
71,Ювентус,Кальяри,Фабио Мареска,1.22,6.5,11.0,18,2,0,2240,123,2117,66,34,11,7,3,2,744,379,57,29,23,7,20,28,58,51,12,3,27,16,9,1,11,12,112,118,24,4,6,0,19,0,5,4,4-4-2,7.02,3-4-2-1,6.81,4.52,20.82,,,9.0,27.0,15.333333333333334,12.428571428571429,15.25,13.428571428571429
72,Фиорентина,Беневенто,Давиде Герсини,1.45,4.75,6.5,31,0,0,1104,650,454,62,38,14,17,2,3,538,320,46,57,16,14,13,11,55,52,13,16,16,14,4,4,7,13,149,135,7,13,2,4,7,6,0,7,4-2-3-1,6.78,4-3-2-1,6.61,4.86,10.55,,,3.0,21.0,14.666666666666666,15.142857142857142,11.0,12.142857142857142
