,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
12,Страсбург,Ницца,Бризар Джером,2.05,3.5,3.5,25,0,1,800,913,-113,44,56,14,11,2,6,441,573,75,64,18,10,16,16,34,60,10,16,10,19,3,1,12,11,140,111,6,3,0,2,3,3,3,0,4-2-3-1,6.58,4-3-3,6.85,16.28,12.76,,,4.0,20,10,10.0,10,17.0
13,Реймс,Лилль,Стефани Фраппар,3.1,2.9,2.6,31,0,1,545,719,-174,50,50,20,11,4,1,535,532,62,61,14,9,18,21,55,70,14,28,22,18,1,2,17,8,144,145,4,10,0,3,1,4,3,6,4-1-4-1,6.73,4-4-2,6.71,10.81,16.39,,,4.0,20,10,14.0,10,12.0
14,Анже,Бордо,Карим Абед,2.2,3.0,3.75,31,0,2,1045,837,208,57,43,12,19,1,3,538,410,44,52,26,18,27,15,72,63,14,13,20,30,5,7,16,22,152,132,12,7,2,7,6,7,6,0,4-1-4-1,6.99,4-2-3-1,6.69,8.32,7.97,,,4.0,20,10,8.0,10,10.0
15,Нант,Ним,Хаким Бен эль Салем Хадж,1.83,3.4,4.75,26,2,0,625,2173,-1548,33,67,17,9,3,2,275,532,66,69,11,32,12,20,56,49,22,15,26,11,4,8,13,10,139,172,8,18,4,9,7,14,1,4,4-2-3-1,6.85,4-2-3-1,7.17,16.71,5.96,,,4.0,20,10,15.0,10,14.0
16,Мец,АС Монако,Джереми Стинат,4.0,3.6,1.9,34,0,1,1600,435,1165,54,46,14,20,0,5,471,404,70,58,27,7,27,18,71,68,19,22,21,26,10,1,11,11,168,153,14,3,4,2,7,2,7,1,4-3-3,0.0,4-3-3,0.0,8.74,10.37,,,4.0,20,10,6.0,10,8.0
17,Сент-Этьен,Лорьян,Флоран Батта,2.3,3.2,3.3,37,1,0,1094,785,309,52,48,14,23,2,1,431,378,65,41,10,21,29,24,75,56,6,14,29,19,2,5,10,12,129,151,13,6,5,1,10,4,3,2,4-2-3-1,0.0,4-3-3,0.0,9.13,6.7,,,4.0,20,10,15.0,10,17.0
18,Брест,Марсель,Амори Делерю,3.5,3.2,2.2,30,1,2,1954,595,1359,58,42,17,13,2,4,490,355,61,65,37,9,13,19,56,51,14,15,21,12,10,2,9,15,161,153,19,7,4,4,16,6,3,1,4-2-3-1,0.0,4-3-3,0.0,6.34,14.33,,,4.0,20,10,17.0,10,13.0
19,Ленс,ПСЖ,Хаким Бен эль Салем Хадж,4.2,3.8,1.75,31,0,0,360,1590,-1230,21,79,21,10,2,2,236,896,49,30,16,13,15,26,55,58,13,6,24,17,4,2,23,5,114,138,7,8,3,1,6,2,1,6,3-4-1-2,0.0,4-3-3,0.0,15.37,4.88,,,5.0,26.0,10,18.0,10,8.0
20,Бордо,Лион,Рудди Буке,4.0,3.5,1.9,31,0,0,482,1566,-1084,45,55,12,19,2,3,369,456,51,60,19,22,16,9,45,50,13,8,11,23,4,5,14,14,142,126,5,20,0,3,2,9,3,11,4-2-3-1,6.89,3-4-3,7.17,15.88,5.15,,,4.0,28.0,10.0,14.5,13.0,12.5
21,Монпелье,Ницца,Энтони Готье,2.0,3.3,3.75,34,1,0,1690,974,716,37,63,18,16,0,2,280,483,66,49,20,25,12,13,57,54,20,20,13,10,8,9,8,13,113,118,20,9,13,1,13,6,7,3,3-4-1-2,6.66,4-3-3,7.01,11.68,7.26,,,4.0,20,13.0,14.5,11.0,14.0
22,Сент-Этьен,Страсбург,Эрик Ваттелье,2.1,3.2,3.75,32,0,0,1342,761,581,48,52,13,19,1,3,347,381,46,70,23,10,10,15,61,57,22,22,18,13,6,3,12,8,145,142,9,14,4,7,6,8,3,6,4-2-3-1,7.15,5-4-1,6.51,9.8,9.09,,,0.0,23.0,14.0,14.5,10.0,12.0
23,Лилль,Мец,Джереми Пиньяр,1.55,3.75,7.0,26,0,0,1875,540,1335,61,39,12,14,4,4,558,336,46,75,24,18,19,19,74,69,25,26,22,23,8,3,15,19,164,149,16,5,6,1,7,5,9,0,4-4-2,6.78,5-4-1,6.81,6.03,13.09,,,5.0,31.0,12.0,11.5,6.0,10.0
24,Анже,Реймс,Бенуа Бастьен,2.0,3.0,4.333333333333334,24,0,0,1633,784,849,57,43,12,12,4,2,544,401,52,57,17,11,14,12,43,50,15,17,8,15,1,2,6,14,121,110,20,7,7,2,8,4,12,3,4-1-4-1,6.9,4-4-2,6.67,15.11,18.05,,,5.0,25.0,12.0,10.0,14.0,17.0
25,Дижон,Брест,Бастьен Дешепи,2.87,3.25,2.5,32,0,1,428,1739,-1311,49,51,16,16,2,0,433,438,43,64,18,22,16,21,49,69,13,19,16,24,5,7,9,14,132,119,7,19,3,5,3,10,4,9,4-3-3,6.65,4-2-3-1,6.64,11.43,9.97,,,4.0,20,15.0,11.0,17.0,17.0
26,Лорьян,Ленс,Орельен Пети,2.2,3.3,3.3,36,1,2,567,1336,-769,46,54,20,16,4,3,354,407,59,78,16,23,15,19,66,69,17,21,24,15,4,2,7,12,141,148,6,12,3,6,3,7,3,5,4-3-3,6.63,3-4-1-2,6.79,6.91,7.15,,,4.0,20,17.0,20.0,18.0,19.5
27,Ним,Ренн,Микаэль Лесаж,3.4,3.2,2.25,30,1,2,1052,825,227,45,55,17,13,2,6,354,444,68,71,25,14,12,25,59,53,22,14,18,13,8,4,12,4,119,141,17,10,9,6,11,6,6,4,4-2-3-1,7.02,4-3-3,6.83,9.54,12.11,,,5.0,14.0,14.0,11.5,16.0,17.0
28,АС Монако,Нант,Клемент Терпин,1.83,3.75,4.333333333333334,25,1,0,1801,664,1137,57,43,14,11,3,1,582,420,63,48,22,16,21,19,66,48,17,9,27,16,9,4,10,7,132,141,18,7,5,2,16,3,2,4,4-3-3,6.91,4-2-3-1,6.9,9.07,17.0,,,1.0,28.0,8.0,14.0,15.0,16.0
29,ПСЖ,Марсель,Бризар Джером,1.36,5.0,7.5,36,0,1,1957,194,1763,65,35,17,19,6,8,529,279,40,59,27,9,23,16,64,58,12,16,19,19,4,2,5,11,130,131,14,5,4,2,9,3,5,2,4-3-3,6.75,4-3-3,6.79,4.38,12.38,,,8.0,25.0,8.0,9.0,13.0,13.0
30,Лион,Ним,Амори Делерю,1.22,5.75,10.0,30,0,0,1864,299,1565,73,27,18,12,3,2,639,232,45,66,36,9,37,25,78,79,22,18,20,29,9,2,5,16,168,140,16,10,3,3,8,2,8,8,4-4-2,7.01,4-3-3,6.87,2.91,13.52,,,6.0,30.0,12.0,14.666666666666666,9.0,13.333333333333334
31,Ленс,Бордо,Бенуа Милло,2.37,3.0,3.4,30,0,0,1931,431,1500,59,41,15,15,5,5,546,379,62,60,20,7,14,12,56,62,18,24,14,15,7,0,13,17,127,118,19,7,5,3,16,4,3,3,3-4-1-2,6.79,4-2-3-1,6.88,10.0,11.76,,,6.0,19.0,21.0,18.333333333333332,19.0,13.666666666666666
32,Ренн,АС Монако,Джером Мигельгорри,2.25,3.5,3.0,23,0,1,1502,964,538,58,42,11,12,1,2,601,424,49,51,24,20,21,8,47,49,14,19,10,16,9,10,9,13,124,120,15,14,3,2,9,9,6,5,4-1-4-1,6.88,4-3-3,6.98,13.8,20.53,,,5.0,35.0,18.0,15.666666666666666,20.0,14.0
33,Ницца,ПСЖ,Бенуа Бастьен,11.0,5.5,1.28,18,0,2,946,1465,-519,50,50,9,9,1,2,551,539,45,48,16,26,19,19,32,38,3,2,8,14,4,7,5,6,89,87,14,14,5,6,5,14,9,0,4-3-3,6.94,4-3-3,6.82,25.15,15.13,,,5.5,24.5,17.0,14.666666666666666,10.0,11.666666666666666
34,Мец,Реймс,Йохан Хамель,2.8,2.9,2.75,21,1,1,1922,783,1139,59,41,14,7,1,4,450,318,46,58,37,12,17,22,57,55,17,14,21,17,8,5,12,7,142,138,14,10,4,4,7,4,7,6,4-3-3,6.8,4-2-3-1,6.69,4.76,14.25,,,5.0,27.0,14.0,11.333333333333334,13.0,15.333333333333334
35,Монпелье,Анже,Стефани Фраппар,1.85,3.3,4.5,19,2,1,1364,778,586,50,50,14,5,4,3,512,518,49,38,30,12,19,17,44,57,17,11,14,26,6,3,11,10,137,108,14,14,9,3,10,9,4,5,3-4-1-2,6.86,3-4-2-1,6.92,17.95,17.17,,,5.0,31.0,15.5,15.666666666666666,8.0,10.666666666666666
36,Брест,Лорьян,Карим Абед,2.2,3.25,3.3,33,2,1,1228,863,365,57,43,20,13,2,1,504,369,62,60,17,17,12,15,66,51,27,8,18,19,4,6,13,12,138,149,14,10,6,4,10,7,4,3,4-2-3-1,6.85,4-2-3-1,6.61,6.08,15.05,,,4.0,31.0,17.0,16.666666666666668,23.0,20.0
37,Страсбург,Дижон,Флоран Батта,1.5699999999999998,3.8,6.0,26,0,0,2064,240,1824,57,43,10,16,1,1,562,414,91,73,27,15,10,15,48,35,12,8,16,11,8,2,7,11,140,126,17,5,7,2,11,3,6,2,4-3-1-2,6.54,4-3-3,6.55,13.45,20.18,,,3.0,37.0,14.0,14.333333333333334,7.0,12.666666666666666
38,Нант,Сент-Этьен,Энтони Готье,2.2,3.1,3.6,29,0,1,1982,609,1373,56,44,12,17,2,2,418,339,45,57,34,8,18,17,60,56,24,13,10,22,4,2,14,9,149,142,15,6,3,4,11,2,4,4,4-2-3-1,6.8,4-3-3,7.04,8.0,10.55,,,2.0,34.0,17.0,14.333333333333334,15.0,14.0
39,Марсель,Лилль,Хаким Бен эль Салем Хадж,2.45,3.2,3.0,30,0,0,1141,1107,34,56,44,12,18,3,3,499,391,70,68,25,14,9,15,61,60,26,28,18,15,5,4,8,12,166,144,11,14,2,7,6,9,5,5,4-2-3-1,6.78,4-4-2,6.87,8.12,11.46,,,4.5,28.5,13.0,15.0,11.0,11.666666666666666
40,Лилль,Нант,Вилли Делайод,1.61,3.8,5.5,28,1,0,1181,1183,-2,54,46,16,12,0,2,498,408,69,54,13,21,25,23,66,63,16,18,26,19,4,7,13,15,159,169,12,12,4,6,9,7,3,5,4-4-2,6.86,4-4-2,6.8,8.0,10.1,,,5.0,34.0,12.0,13.25,13.0,13.75
41,Сент-Этьен,Ренн,Бенуа Бастьен,3.1,3.1,2.45,23,0,1,969,1068,-99,47,53,11,12,1,1,432,482,60,66,25,17,23,25,59,57,13,11,22,22,6,4,8,12,142,118,6,10,4,6,4,8,2,2,4-4-2,6.95,4-1-4-1,6.9,18.39,11.48,,,4.666666666666667,22.333333333333332,13.5,14.75,14.5,14.5
42,Марсель,Мец,Эрик Ваттелье,1.5699999999999998,3.75,6.5,26,0,0,1329,780,549,60,40,15,11,0,2,563,368,46,62,22,15,22,24,76,53,25,12,23,11,5,5,17,24,132,144,17,14,3,3,9,7,8,7,4-2-3-1,6.79,4-4-2,6.86,5.32,18.95,,,2.0,27.5,12.5,14.25,10.0,12.0
43,Бордо,Ницца,Франсуа Летексье,2.0,3.3,3.8,24,0,0,810,1174,-364,46,54,9,15,1,1,475,561,52,36,23,22,13,21,50,48,11,11,17,18,7,7,28,16,119,125,18,13,5,2,13,4,5,9,4-2-3-1,6.82,4-4-1-1,6.84,17.71,10.26,,,4.5,24.0,11.0,14.0,13.5,13.25
44,Анже,Брест,Джереми Стинат,2.05,3.4,3.75,38,1,2,1297,1229,68,52,48,17,21,3,2,510,471,60,84,19,12,18,17,62,77,15,26,16,29,6,1,14,16,167,146,12,14,5,6,9,12,3,2,4-3-3,6.87,4-2-3-1,6.87,8.5,7.75,,,5.0,34.0,12.0,9.25,16.5,17.5
45,АС Монако,Страсбург,Джереми Пиньяр,1.7,3.75,5.0,23,2,0,1480,1006,474,57,43,11,12,3,1,527,381,67,66,16,25,10,9,42,42,12,13,18,13,6,2,9,19,143,131,11,9,5,5,6,6,5,3,4-3-3,6.91,4-3-1-2,6.67,9.09,16.1,,,6.5,28.5,11.0,13.5,14.5,13.25
46,Дижон,Монпелье,Орельен Пети,5.0,3.75,1.7,26,1,0,546,1973,-1427,39,61,15,11,4,1,307,475,69,71,15,31,15,23,57,58,22,15,21,15,6,13,12,9,141,150,15,14,5,5,10,9,5,5,4-2-3-1,6.6,3-4-1-2,6.91,9.67,8.84,,,7.0,36.0,15.5,13.5,16.0,15.25
47,Ним,Ленс,Фрэнк Шнайдер,3.3,3.4,2.1,26,0,1,920,1197,-277,50,50,10,16,0,3,429,422,98,73,21,21,9,21,61,61,23,29,18,12,5,7,17,13,178,172,13,15,4,5,3,8,10,7,4-3-3,6.91,3-4-3,6.8,12.5,10.59,,,4.0,20,15.5,13.0,17.0,17.5
48,Лорьян,Лион,Клемент Терпин,4.5,3.8,1.72,26,0,0,148,2487,-2339,31,69,19,7,2,0,304,672,63,46,8,30,5,32,48,46,13,10,26,5,1,5,15,9,116,132,4,19,2,6,4,9,0,10,5-4-1,6.6,3-4-1-2,6.99,17.95,12.33,,,2.5,26.5,18.5,18.25,16.0,15.5
49,Реймс,ПСЖ,Рудди Буке,13.0,6.0,1.2,21,0,1,224,2105,-1881,35,65,11,10,2,2,370,676,38,40,14,19,18,18,34,38,4,1,11,14,3,7,18,7,100,103,8,21,3,7,4,15,4,6,4-1-4-1,6.66,4-1-4-1,6.95,26.77,11.2,,,4.5,29.5,20.0,13.25,9.5,11.0
50,ПСЖ,Анже,Фрэнк Шнайдер,1.08,10.0,23.0,20,2,0,2065,466,1599,57,43,11,9,1,2,648,478,19,35,11,10,31,18,56,46,6,5,21,19,6,2,11,10,99,107,18,8,12,2,12,5,6,3,4-4-2,6.99,5-4-1,6.85,10.39,33.22,,,3.0,26.0,12.5,10.8,6.5,10.8
51,Ленс,Сент-Этьен,Бастьен Дешепи,1.8,3.6,4.5,33,1,0,2258,191,2067,66,34,23,10,1,1,533,275,78,58,28,5,13,29,66,68,27,15,25,13,12,0,5,8,134,131,13,2,5,1,8,2,5,0,3-4-1-2,6.81,4-1-4-1,6.85,3.1,22.0,,,2.0,32.0,18.0,17.2,16.0,14.0
52,Ницца,Нант,Бризар Джером,2.2,3.4,3.25,21,1,1,2468,138,2330,73,27,13,8,2,1,758,274,33,52,27,10,29,18,48,51,10,8,15,18,9,2,18,20,141,117,19,11,8,1,13,6,6,5,4-1-4-1,6.91,4-2-3-1,6.77,3.6,32.71,,,11.0,30.5,13.0,13.6,12.666666666666666,13.4
53,Монпелье,Ним,Бенуа Милло,1.7,3.8,5.0,29,0,0,1052,596,456,51,49,14,15,2,1,404,384,78,76,23,16,13,17,57,57,24,22,14,13,8,2,11,16,162,135,12,8,2,1,8,5,4,3,3-4-1-2,6.92,4-3-3,6.91,10.74,7.82,,,8.0,24.5,15.0,14.4,10.5,12.4
54,Бордо,Дижон,Энтони Готье,1.66,3.8,5.25,29,2,0,1374,339,1035,50,50,15,14,2,3,498,496,55,40,17,14,14,20,52,52,12,5,19,18,5,4,24,7,126,139,17,5,7,1,10,2,7,3,4-2-3-1,6.85,4-3-3,6.63,9.26,13.12,,,3.0,31.5,10.333333333333334,13.0,11.5,13.8
55,Мец,Лорьян,Джером Мигельгорри,2.25,3.2,3.4,25,1,1,1825,519,1306,58,42,10,15,1,2,534,386,62,53,24,15,30,8,65,40,17,7,13,19,4,3,21,9,139,139,16,10,8,4,8,3,8,7,4-2-3-1,6.84,5-4-1,6.64,9.24,12.63,,,4.0,29.0,14.0,11.8,18.0,18.4
56,Брест,АС Монако,Йохан Хамель,2.8,3.75,2.3,27,1,0,520,2103,-1583,28,72,10,17,3,4,256,646,73,62,10,31,15,16,72,56,20,24,23,11,1,8,18,13,140,159,7,21,5,2,6,13,1,8,4-2-3-1,6.86,4-3-3,6.89,20.67,3.44,,,5.0,24.0,18.5,18.2,16.0,13.0
57,Страсбург,Лилль,Микаэль Лесаж,4.0,3.3,2.05,21,0,1,1288,733,555,45,55,11,10,1,1,421,530,88,47,32,5,22,12,62,53,21,12,16,23,11,1,17,7,148,127,15,12,3,6,13,6,2,6,4-4-2,6.68,4-4-1-1,6.91,11.86,10.22,,,6.5,22.0,12.0,13.0,14.5,13.8
58,Ренн,Реймс,Флоран Батта,1.75,3.6,5.0,28,2,1,2238,343,1895,73,27,12,16,4,3,651,232,47,48,37,9,24,13,48,46,15,9,8,18,10,2,7,11,136,107,19,9,3,4,12,6,7,3,4-1-4-1,6.97,4-4-2,6.66,6.15,20.38,,,2.5,31.5,14.5,14.0,11.0,12.8
59,Лион,Марсель,Стефани Фраппар,1.75,3.6,4.75,24,1,1,2942,213,2729,67,33,14,10,1,2,531,266,51,48,51,8,14,11,54,42,21,13,17,13,19,5,8,11,134,113,24,3,3,1,17,1,7,2,4-2-3-1,6.99,4-1-4-1,6.86,7.0,21.3,,,6.0,25.0,15.0,13.8,16.0,14.4
60,Дижон,Ренн,Бастьен Дешепи,5.25,4.0,1.61,35,0,1,585,1510,-925,39,61,22,13,4,2,361,561,69,57,10,20,26,23,58,76,13,20,17,21,3,5,15,14,132,155,12,12,4,3,7,6,5,6,4-2-3-1,6.62,4-3-3,6.95,10.45,8.22,,,2.0,32.5,15.333333333333334,13.833333333333334,13.666666666666666,13.666666666666666
61,Ним,ПСЖ,Клемент Терпин,8.0,5.25,1.33,22,0,1,111,3294,-3183,24,76,10,12,1,2,224,706,58,31,7,25,11,12,38,51,11,20,12,11,1,9,13,9,122,115,5,30,2,11,1,23,4,7,4-3-3,6.95,4-3-3,7.04,14.72,3.85,,,2.3333333333333335,26.333333333333332,13.666666666666666,12.833333333333334,9.666666666666666,10.833333333333334
62,Реймс,Лорьян,Микаэль Лесаж,2.05,3.5,3.75,25,1,0,543,1271,-728,46,54,14,11,4,1,345,388,58,72,14,22,28,15,56,64,20,17,13,21,3,6,11,20,148,149,6,14,3,4,3,9,3,5,4-2-3-1,6.67,4-4-2,6.61,9.56,5.81,,,5.0,21.666666666666668,15.5,13.333333333333334,17.0,17.833333333333332
63,Марсель,Бордо,Фрэнк Шнайдер,2.05,3.5,3.4,26,1,0,1134,641,493,55,45,13,13,3,1,519,403,70,54,12,16,10,15,51,46,17,15,16,13,6,10,11,18,139,138,6,8,4,4,5,5,1,3,4-3-1-2,6.81,4-2-3-1,6.9,10.78,12.67,,,3.0,23.0,13.333333333333334,13.666666666666666,17.0,13.333333333333334
64,Страсбург,Лион,Рудди Буке,5.0,3.75,1.7,21,1,3,1532,1110,422,53,47,13,8,2,3,365,345,65,54,31,8,14,12,55,50,23,16,16,12,4,2,12,13,153,125,19,14,8,8,14,11,5,3,4-1-4-1,6.68,4-3-3,6.98,7.29,12.25,,,4.333333333333333,26.666666666666668,11.666666666666666,12.666666666666666,13.0,13.833333333333334
65,Анже,Мец,Орельен Пети,2.05,3.4,3.8,31,1,1,473,893,-420,46,54,18,13,4,2,421,493,54,66,17,17,19,19,63,74,20,15,22,29,2,5,12,17,168,153,7,7,2,3,5,3,2,4,4-1-4-1,6.74,4-2-3-1,6.91,10.5,10.17,,,6.0,31.0,13.666666666666666,10.5,10.333333333333334,11.5
66,АС Монако,Монпелье,Хаким Бен эль Салем Хадж,1.9,3.6,4.0,26,0,0,3138,40,3098,80,20,13,13,2,1,678,165,56,71,44,8,11,11,58,43,23,21,13,8,10,2,7,21,158,126,21,3,7,2,11,2,10,1,4-3-3,6.87,3-4-1-2,6.88,2.37,35.88,,,5.0,29.0,11.0,13.666666666666666,13.5,14.333333333333334
67,Нант,Брест,Джереми Пиньяр,2.2,3.4,3.3,30,2,0,611,1683,-1072,39,61,15,15,3,2,347,520,62,74,10,20,22,23,74,70,27,30,20,17,2,6,12,15,160,157,12,14,8,5,10,7,2,7,4-2-3-1,6.72,4-2-3-1,6.9,12.78,4.22,,,5.666666666666667,26.666666666666668,14.5,12.5,18.0,16.833333333333332
68,Сент-Этьен,Ницца,Амори Делерю,2.87,3.3,2.5,25,0,2,1170,784,386,45,55,15,10,2,5,428,525,53,62,27,10,24,22,52,62,10,5,18,27,7,3,12,10,141,147,11,10,4,5,7,7,4,3,3-4-1-2,6.76,3-4-2-1,6.92,8.75,13.1,,,5.5,30.0,12.666666666666666,13.333333333333334,14.0,13.5
69,Лилль,Ленс,Франсуа Летексье,1.95,3.3,4.2,29,1,0,1628,396,1232,56,44,13,16,0,3,515,393,40,61,13,9,21,13,51,58,13,16,11,23,7,2,11,10,133,133,16,7,6,2,12,4,4,3,4-4-2,6.94,3-4-1-2,6.84,10.95,11.59,,,3.6666666666666665,24.0,13.333333333333334,13.166666666666666,16.666666666666668,18.166666666666668
70,Ренн,Анже,Джереми Пиньяр,2.25,3.25,3.2,16,1,1,1365,534,831,63,37,11,5,2,0,688,399,52,44,28,10,26,27,53,56,12,9,19,17,5,4,10,17,138,123,11,10,1,4,9,8,2,2,4-1-4-1,6.93,4-2-3-1,6.72,8.44,28.21,,,5.5,27.5,13.666666666666666,13.571428571428571,7.333333333333333,11.571428571428571
71,Лорьян,Марсель,Бенуа Бастьен,2.75,3.1,2.7,22,0,0,1034,1373,-339,35,65,10,12,3,3,278,551,60,73,23,10,25,20,76,58,30,17,25,23,6,4,20,10,158,163,12,15,3,3,7,9,5,6,4-4-2,6.65,4-3-1-2,6.82,9.78,4.82,,,4.0,22.5,18.666666666666668,16.857142857142858,14.0,13.571428571428571
72,ПСЖ,Дижон,Йохан Хамель,1.08,12.0,21.0,30,2,0,1772,750,1022,55,45,12,18,0,2,538,420,30,37,12,24,14,16,55,40,8,4,21,15,4,10,11,12,90,101,20,16,9,3,17,11,3,5,4-3-3,7.12,4-3-3,6.64,8.05,17.1,,,5.666666666666667,25.0,12.0,11.0,12.333333333333334,15.0
