,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
173,Локомотив,Сочи,Алексей Валерьевич Матюнин,2.1,3.2,3.6,16,1,0,754,1709,-955,53,47,9,7,2,2,509,432,68,66,8,23,13,24,45,44,11,8,20,22,1,5,20,13,150,165,12,13,5,3,7,6,5,7,4-3-1-2,6.89,5-3-2,6.91,8.76,9.66,,,4.818181818181818,22.181818181818183,13.4,14.0,11.3,11.714285714285714
174,Ротор,Ростов,Кирилл Левников,3.5,2.9,2.3,25,0,1,912,1266,-354,58,42,10,15,2,2,425,300,78,76,15,16,17,6,56,59,26,27,5,19,4,8,19,17,182,175,12,13,2,9,8,10,4,3,4-2-3-1,6.76,4-3-3,6.83,7.46,6.48,,,5.923076923076923,22.692307692307693,15.3,14.8,13.666666666666666,12.666666666666666
175,Ахмат,Арсенал,Сергей Лапочкин,1.91,3.25,4.333333333333334,29,1,0,1275,833,442,46,54,13,16,3,4,361,432,66,58,19,15,9,12,53,57,20,20,10,19,8,2,21,12,142,152,16,5,5,3,12,4,4,1,4-3-3,6.79,4-2-3-1,6.7,7.07,7.65,,,6.3076923076923075,27.076923076923077,15.363636363636363,15.909090909090908,15.818181818181818,14.272727272727273
176,ЦСКА,Зенит,Евгений Кукуляк,3.2,3.25,2.25,20,1,1,478,1782,-1304,44,56,12,8,1,0,420,534,65,70,18,20,10,8,44,45,11,16,21,16,2,7,7,15,133,133,11,17,3,10,7,9,4,8,4-2-3-1,6.94,4-4-2,7.07,16.75,10.04,,,5.75,27.5,10.636363636363637,12.136363636363637,9.3,9.454545454545455
177,Уфа,Локомотив,Станислав Васильев,3.4,3.0,2.3,30,0,0,436,1546,-1110,36,64,18,12,2,3,360,615,54,73,12,25,28,14,58,54,15,7,19,24,3,7,17,22,143,148,9,13,2,2,6,8,3,5,5-3-2,6.72,4-3-1-2,6.9,14.73,5.39,,,6.0,23.9,15.5,15.227272727272727,14.545454545454545,13.772727272727273
178,Краснодар,Динамо,Василий Казарцев,1.8,4.0,4.0,24,1,0,775,1865,-1090,48,52,11,13,5,3,421,440,68,63,12,22,24,12,62,48,19,18,13,13,4,8,14,8,161,157,11,25,2,8,6,19,5,6,4-2-3-1,6.99,4-3-3,6.93,9.0,8.39,,,7.142857142857143,25.571428571428573,11.090909090909092,10.571428571428571,12.272727272727273,13.454545454545455
179,Спартак,Урал,Владимир Москалев,1.3,5.0,11.0,29,3,0,1726,601,1125,57,43,15,14,4,3,431,313,48,51,19,18,20,16,50,58,12,13,16,21,7,4,17,10,157,169,16,7,10,5,10,6,6,1,3-4-1-2,7.02,4-2-3-1,6.88,4.81,8.95,,,5.7,24.3,14.272727272727273,14.090909090909092,13.545454545454545,12.727272727272727
180,Сочи,Тамбов,Артем Любимов,1.07,9.0,21.0,21,1,0,2145,465,1680,62,38,11,10,3,2,583,356,59,81,25,15,8,9,48,47,24,20,10,11,4,3,13,15,146,153,24,9,10,3,17,4,7,5,3-5-2,6.89,3-4-3,6.71,5.87,28.8,,,6.0,33.0,12.090909090909092,11.5,12.0,12.545454545454545
181,Рубин Казань,Химки,Алексей Валерьевич Матюнин,1.6,3.75,6.0,24,1,2,2087,540,1547,62,38,11,13,4,3,468,290,65,70,30,13,28,19,60,57,16,13,22,26,11,2,5,17,166,156,16,8,6,3,12,4,4,4,4-1-4-1,6.9,5-3-2,6.84,6.44,9.54,,,4.75,21.666666666666668,11.1,11.545454545454545,13.1,13.090909090909092
182,Ротор,Локомотив,Панин Игорь Николаевич,5.0,3.3,1.8,35,0,1,671,1409,-738,37,63,14,21,3,5,298,493,70,61,14,14,20,10,46,63,9,24,8,18,5,4,15,13,162,150,6,12,2,3,1,6,5,6,4-2-3-1,6.74,4-3-1-2,6.91,12.32,4.56,,,4.0,27.0,14.818181818181818,14.571428571428571,14.333333333333334,13.695652173913043
183,Краснодар,Ахмат,Кирилл Левников,1.5699999999999998,4.0,5.5,24,0,1,1480,1116,364,67,33,10,14,4,1,632,298,45,64,19,10,10,12,36,29,2,7,14,9,6,6,8,16,138,123,12,19,5,8,8,13,4,6,4-2-3-1,6.97,4-2-3-1,6.81,7.3,21.75,,,5.785714285714286,22.857142857142858,11.083333333333334,10.590909090909092,16.454545454545453,15.782608695652174
184,Рубин Казань,Сочи,Владислав Безбородов,2.45,3.1,3.0,25,0,0,848,1364,-516,43,57,12,13,4,4,332,427,82,67,13,29,18,11,48,51,16,14,14,23,8,7,13,14,161,162,7,12,3,3,1,4,6,8,4-1-4-1,6.89,3-4-3,6.92,16.92,7.13,,,5.3,26.8,11.090909090909092,11.521739130434783,10.909090909090908,11.478260869565217
185,Динамо,Уфа,Иван Сиденков,1.65,3.5,6.0,32,2,0,1916,274,1642,65,35,13,19,1,3,627,324,69,65,9,9,12,7,56,47,16,19,15,12,2,2,19,11,127,148,18,6,6,1,12,3,6,3,4-3-3,6.92,5-3-2,6.72,7.48,19.21,,,5.0,31.0,14.636363636363637,13.434782608695652,15.0,15.347826086956522
186,Урал,Арсенал,Сергей Иванов,2.55,3.1,2.88,32,1,0,994,919,75,43,57,14,18,3,5,315,418,70,62,17,15,21,10,41,56,7,15,12,24,6,1,22,16,144,130,11,8,6,3,9,5,2,3,4-2-3-1,6.86,4-2-3-1,6.7,9.15,7.05,,,5.785714285714286,25.357142857142858,11.909090909090908,12.782608695652174,15.833333333333334,14.347826086956522
187,Тамбов,ЦСКА,Виталий Мешков,17.0,13.0,1.06,22,1,1,246,2723,-2477,30,70,14,8,5,1,265,601,68,55,5,26,12,22,35,47,11,14,12,9,0,7,19,7,123,133,7,26,2,11,3,18,4,8,3-5-2,6.69,4-2-3-1,6.94,30.1,7.47,,,6.454545454545454,26.363636363636363,13.0,12.434782608695652,13.636363636363637,12.130434782608695
188,Ростов,Спартак,Павел Кукуян,3.5,3.2,2.15,24,2,2,796,1414,-618,50,50,9,15,1,3,371,371,86,98,22,12,6,15,62,66,22,36,20,14,5,6,11,17,198,198,10,18,4,7,6,11,4,7,4-3-3,6.85,3-4-1-2,7.03,8.19,5.79,,,5.454545454545454,28.90909090909091,11.333333333333334,12.772727272727273,13.909090909090908,14.130434782608695
189,Зенит,Химки,Шадыханов Павел,1.14,7.5,17.0,22,1,0,1689,471,1218,60,40,11,11,2,1,589,392,61,61,26,10,14,18,59,45,21,12,22,14,5,3,12,17,158,158,21,8,4,2,13,2,8,6,4-3-1-2,7.06,3-4-2-1,6.84,7.38,16.27,,,4.0,24.0,9.583333333333334,9.391304347826088,13.090909090909092,13.08695652173913
190,Химки,Тамбов,Владислав Безбородов,1.17,6.5,15.0,19,0,0,2148,528,1620,62,38,11,8,0,1,610,367,78,72,22,10,14,15,44,44,16,10,11,16,9,5,19,13,187,186,22,6,3,2,14,2,8,4,3-4-2-1,6.83,3-5-2,6.7,5.32,18.43,,,5.545454545454546,26.636363636363637,13.083333333333334,13.0,11.818181818181818,12.5
191,Уфа,Ахмат,Павел Кукуян,3.1,3.0,2.5,30,2,0,1069,990,79,47,53,23,7,4,2,371,400,89,76,11,18,1,8,39,64,13,32,18,6,3,4,17,16,143,169,8,6,5,2,7,4,1,2,5-3-2,6.7,4-3-3,6.82,7.67,12.07,,,5.333333333333333,28.5,15.727272727272727,15.5,16.25,15.708333333333334
192,Ростов,Рубин Казань,Станислав Васильев,2.75,3.1,2.63,22,0,0,1652,559,1093,59,41,13,9,2,3,414,290,52,76,31,8,28,12,39,56,14,16,6,21,10,3,13,10,162,139,16,11,3,7,11,5,5,6,4-3-3,6.84,4-1-4-1,6.89,6.09,12.11,,,5.909090909090909,24.454545454545453,11.1,12.608695652173912,11.916666666666666,11.541666666666666
193,Арсенал,Краснодар,Иван Сиденков,4.333333333333334,3.6,1.8,32,0,0,1142,731,411,45,55,13,19,1,4,334,420,62,63,26,17,3,12,38,35,12,12,8,5,8,4,12,14,150,135,11,9,4,5,4,6,7,3,3-4-3,6.7,4-2-3-1,6.95,14.19,6.29,,,4.75,31.25,12.727272727272727,14.5,10.0,10.565217391304348
194,Динамо,Урал,Игорь Панин,1.36,4.5,9.0,34,0,1,1104,645,459,58,42,16,18,7,3,465,344,49,80,17,7,18,6,50,47,14,14,11,15,4,2,20,13,141,127,19,15,7,6,10,8,9,7,4-3-3,6.94,4-2-3-1,6.86,7.04,10.6,,,7.0,29.7,14.5,13.416666666666666,13.583333333333334,12.833333333333334
195,Сочи,Зенит,Владимир Москалев,5.5,4.0,1.5699999999999998,26,0,0,678,1449,-771,45,55,16,10,3,1,442,514,80,53,17,30,8,18,47,44,13,17,19,7,5,2,10,8,118,134,14,17,3,7,6,12,8,5,3-4-3,6.91,4-3-1-2,7.07,11.78,19.73,,,5.818181818181818,24.727272727272727,12.0,11.541666666666666,9.181818181818182,9.458333333333334
196,Локомотив,Спартак,Кирилл Левников,3.5,3.3,2.1,27,2,0,325,1886,-1561,45,55,18,9,6,3,339,384,69,53,7,33,9,33,52,50,18,7,19,7,0,12,9,8,126,165,11,21,5,10,8,10,3,11,4-3-1-2,6.91,3-4-1-2,7.02,7.65,8.12,,,5.733333333333333,22.933333333333334,13.0,14.0,14.0,14.166666666666666
197,ЦСКА,Ротор,Сергей Карасев,1.25,5.25,11.0,18,1,0,2408,376,2032,60,40,10,8,1,0,563,374,50,67,24,9,34,6,50,49,19,8,8,25,9,2,12,12,136,123,25,5,8,0,16,3,9,2,4-2-3-1,6.94,4-2-3-1,6.73,9.33,18.53,,,5.538461538461538,25.615384615384617,10.75,11.958333333333334,14.3,14.545454545454545
198,Ахмат,Химки,Василий Казарцев,1.85,3.5,4.0,23,2,0,903,1055,-152,39,61,13,10,6,3,351,549,68,58,11,13,19,19,58,50,14,13,23,16,6,3,12,18,139,145,11,12,5,6,7,5,4,7,3-4-2-1,6.81,3-5-2,6.84,14.57,6.06,,,7.25,25.375,15.166666666666666,15.36,12.916666666666666,12.92
199,Локомотив,Ростов,Михаил Вилков,1.8,3.5,4.5,22,2,1,1123,1171,-48,55,45,11,11,1,3,480,388,62,89,15,16,18,9,48,50,15,20,13,15,4,6,26,16,141,158,10,11,5,2,4,10,6,1,4-3-1-2,6.93,4-3-3,6.83,12.41,11.04,,,4.875,24.875,13.416666666666666,14.16,13.76923076923077,12.625
200,Ротор,Динамо,Павел Кукуян,5.0,3.4,1.75,27,0,0,613,2241,-1628,42,58,12,15,3,4,316,415,92,59,10,25,7,11,47,41,9,14,21,9,5,13,11,8,151,161,7,20,1,8,4,15,3,5,4-2-3-1,6.73,4-3-3,6.93,14.85,6.24,,,5.384615384615385,28.615384615384617,14.75,14.26086956521739,12.333333333333334,13.52
201,Краснодар,Зенит,Сергей Иванов,5.25,4.2,1.5699999999999998,17,1,0,522,1535,-1013,43,57,10,7,3,2,445,573,82,54,8,29,9,6,46,38,15,11,15,15,2,7,11,11,126,143,11,18,5,6,6,13,5,5,4-2-3-1,6.94,4-4-2,7.07,27.8,10.48,,,5.933333333333334,25.8,11.0,10.916666666666666,9.25,9.48
202,Урал,Рубин Казань,Артем Любимов,4.5,3.75,1.75,38,0,1,1517,643,874,57,43,20,18,2,7,447,333,52,86,24,7,20,11,60,57,20,13,13,19,5,1,9,9,150,124,7,7,2,4,2,3,5,4,4-2-3-1,6.86,4-3-3,6.9,6.17,9.86,,,5.5,27.0,12.083333333333334,13.04,11.692307692307692,11.44
203,Арсенал,Тамбов,Евгений Кукуляк,1.08,8.0,15.0,25,2,0,2472,197,2275,65,35,14,11,3,2,554,298,76,68,28,4,20,8,43,50,16,15,5,17,7,0,11,15,159,129,20,6,10,3,12,3,8,3,3-4-3,6.71,3-5-2,6.7,6.83,15.94,,,5.222222222222222,26.666666666666668,12.75,14.44,11.5,12.32
204,Сочи,ЦСКА,Станислав Васильев,2.88,3.3,2.4,18,1,0,1281,1106,175,42,58,9,9,4,2,405,553,68,63,22,22,12,17,49,51,20,18,18,14,4,5,15,13,129,152,18,10,13,3,13,6,5,4,3-4-3,6.92,4-2-3-1,6.95,14.64,12.11,,,5.833333333333333,24.25,12.307692307692308,11.72,13.166666666666666,11.88
205,Спартак,Уфа,Виталий Мешков,1.45,4.2,7.5,29,0,1,1550,702,848,65,35,12,17,5,2,601,316,56,81,23,5,16,8,47,50,18,17,7,16,8,2,10,6,180,161,14,13,4,4,5,11,9,2,3-4-1-2,7.01,5-4-1,6.71,7.14,12.09,,,6.416666666666667,26.0,14.333333333333334,13.96,15.307692307692308,15.8
206,Урал,Ахмат,Иван Сиденков,2.63,3.1,2.75,32,0,1,1974,627,1347,59,41,15,17,1,3,476,337,68,78,24,9,12,15,64,60,28,28,15,15,5,2,7,22,162,141,23,9,5,2,11,7,12,2,4-2-3-1,6.85,3-3-1-3,6.82,6.42,15.82,,,4.8,31.4,12.692307692307692,13.307692307692308,15.538461538461538,15.26923076923077
207,Зенит,Ротор,Виталий Мешков,1.1,9.0,23.0,16,1,0,3490,63,3427,72,28,12,4,1,0,666,257,54,77,36,9,17,6,45,31,17,9,12,10,14,0,11,11,133,126,32,2,17,1,23,1,9,1,4-4-2,7.06,3-4-2-1,6.73,5.75,35.88,,,6.461538461538462,26.23076923076923,9.692307692307692,9.384615384615385,13.727272727272727,14.166666666666666
208,Динамо,Химки,Евгений Кукуляк,1.36,4.5,9.0,19,0,0,1910,599,1311,60,40,5,14,0,3,568,381,85,86,16,8,11,26,60,35,19,8,21,16,3,3,10,18,179,180,21,6,8,2,10,5,11,1,4-3-3,6.94,3-4-3,6.84,16.6,12.08,,,5.2,26.5,14.615384615384615,13.576923076923077,12.692307692307692,12.807692307692308
209,Тамбов,Локомотив,Шадыханов Павел,14.0,9.5,1.09,19,1,1,627,2165,-1538,31,69,7,12,2,1,250,534,64,39,14,26,16,11,45,37,11,13,14,12,9,10,7,8,132,134,14,26,8,13,12,15,2,11,3-5-2,6.69,4-3-1-2,6.94,18.19,5.11,,,3.5,23.0,13.076923076923077,12.26923076923077,14.846153846153847,14.038461538461538
210,Уфа,Сочи,Игорь Панин,3.1,3.0,2.45,24,1,2,2129,498,1631,66,34,16,8,4,4,555,287,60,64,42,14,10,8,44,38,25,15,7,7,10,1,10,12,146,127,23,14,8,5,15,7,8,7,5-3-2,6.73,3-4-3,6.92,5.78,30.33,,,7.2727272727272725,30.09090909090909,16.333333333333332,15.846153846153847,11.083333333333334,11.615384615384615
211,Ростов,Арсенал,Владислав Безбородов,2.2,3.2,3.4,33,0,0,1964,434,1530,65,35,13,20,2,3,454,247,79,61,30,7,8,9,64,47,29,28,12,7,8,4,11,11,148,151,12,9,3,1,9,6,3,3,4-3-3,6.81,3-4-1-2,6.73,5.11,11.0,,,5.166666666666667,26.0,11.272727272727273,12.56,16.0,14.423076923076923
212,Спартак,ЦСКА,Павел Кукуян,2.38,3.25,3.0,20,0,0,1867,264,1603,57,43,12,8,4,2,522,390,54,73,21,6,19,14,54,49,20,17,18,17,6,2,25,14,146,162,22,5,6,0,16,2,6,3,3-4-1-2,6.99,4-2-3-1,6.94,5.74,20.44,,,5.5,28.5,14.153846153846153,13.884615384615385,12.846153846153847,11.76923076923077
213,Рубин Казань,Краснодар,Василий Казарцев,2.4,3.3,2.88,23,0,1,471,1725,-1254,38,62,15,8,1,2,389,632,47,71,14,13,16,24,43,69,17,21,13,18,3,7,16,12,121,132,5,16,2,7,3,10,2,6,4-1-4-1,6.9,4-2-3-1,6.93,10.23,11.89,,,7.444444444444445,25.11111111111111,11.166666666666666,11.692307692307692,10.818181818181818,10.88
214,Ротор,Ахмат,Станислав Васильев,3.4,3.1,2.2,27,1,0,953,1739,-786,45,55,9,18,3,5,369,438,69,53,14,26,6,17,58,51,21,18,18,18,2,9,14,20,150,159,7,20,1,7,2,9,5,11,4-2-3-1,6.71,3-4-3,6.81,9.83,6.86,,,5.846153846153846,23.76923076923077,14.538461538461538,13.76,15.642857142857142,15.333333333333334
215,Рубин Казань,Динамо,Виталий Мешков,3.0,3.3,2.3,20,1,0,354,2119,-1765,40,60,9,11,2,3,331,460,81,54,7,27,27,20,58,60,24,19,14,22,3,9,14,5,146,156,6,25,2,8,4,14,2,11,4-3-3,6.89,4-3-3,6.94,31.14,7.71,,,6.071428571428571,25.5,11.461538461538462,11.814814814814815,12.538461538461538,13.25925925925926
216,ЦСКА,Уфа,Василий Казарцев,1.62,3.8,5.5,11,0,0,1700,461,1239,54,46,5,6,0,4,522,436,87,91,22,19,14,7,40,34,19,16,8,11,8,2,9,21,169,152,23,7,8,3,15,4,8,3,4-2-3-1,6.93,5-3-2,6.73,24.0,12.36,,,7.0,24.9,10.692307692307692,11.62962962962963,15.428571428571429,15.851851851851851
217,Краснодар,Сочи,Иван Сиденков,1.91,3.6,3.75,26,0,1,1982,1016,966,68,32,12,14,3,3,607,283,77,56,33,17,9,7,51,36,20,18,12,5,3,6,11,14,146,147,14,11,3,8,10,7,4,4,4-2-3-1,6.95,3-4-3,6.92,9.75,15.52,,,4.666666666666667,31.5,10.928571428571429,10.76923076923077,10.846153846153847,11.481481481481481
218,Химки,Урал,Владимир Москалев,2.4,3.2,3.0,24,1,0,540,2342,-1802,32,68,10,14,1,3,279,544,90,60,9,38,7,17,34,46,5,12,13,13,5,9,8,6,140,134,9,22,4,9,6,13,3,9,3-4-3,6.84,4-2-3-1,6.86,15.25,7.06,,,5.666666666666667,24.833333333333332,12.923076923076923,12.851851851851851,13.923076923076923,13.37037037037037
219,Ростов,Тамбов,Игорь Панин,1.06,8.5,19.0,24,0,0,3146,199,2947,71,29,13,11,2,2,496,203,71,73,42,9,23,7,53,47,20,15,12,19,14,2,6,15,165,139,29,5,7,1,15,4,14,1,4-3-3,6.82,5-3-2,6.69,3.45,22.91,,,7.333333333333333,29.583333333333332,11.416666666666666,12.576923076923077,11.461538461538462,12.074074074074074
220,Зенит,Локомотив,Сергей Карасев,1.36,4.75,7.5,23,3,0,1186,1674,-488,43,57,11,12,2,5,369,465,40,44,15,26,16,9,49,42,16,13,14,12,2,5,8,9,96,108,19,18,12,5,14,12,5,6,4-4-2,7.09,4-3-1-2,6.95,14.88,8.95,,,5.214285714285714,25.071428571428573,9.857142857142858,9.481481481481481,14.642857142857142,13.962962962962964
221,Арсенал,Спартак,Сергей Иванов,4.5,3.8,1.73,23,1,1,416,1711,-1295,39,61,17,6,4,1,304,464,68,66,11,19,5,8,50,60,23,24,16,14,2,9,12,14,156,163,10,16,3,4,6,10,4,6,3-4-3,6.72,3-4-1-2,7.0,8.76,8.11,,,5.875,25.25,12.846153846153847,14.62962962962963,13.615384615384615,13.814814814814815
222,Ахмат,Тамбов,Алексей Валерьевич Матюнин,1.05,11.0,19.0,25,2,0,2472,555,1917,64,36,13,12,4,2,545,300,65,59,31,13,20,10,51,50,11,16,14,14,8,4,10,16,145,128,23,11,6,3,16,5,7,6,4-2-3-1,6.82,5-3-2,6.68,6.12,13.53,,,4.923076923076923,21.846153846153847,15.0,15.428571428571429,11.428571428571429,12.035714285714286
223,Сочи,Ротор,Сергей Карасев,1.33,4.5,9.0,16,1,1,1810,486,1324,53,47,8,8,1,3,449,412,55,92,28,13,21,11,54,57,25,24,11,17,6,5,10,13,186,158,22,12,10,3,14,11,8,1,3-4-3,6.92,4-2-3-1,6.72,10.89,10.33,,,5.333333333333333,24.933333333333334,12.071428571428571,11.571428571428571,12.916666666666666,13.576923076923077
224,Уфа,Зенит,Владимир Москалев,3.25,3.6,2.1,16,0,0,743,1648,-905,36,64,7,9,2,2,351,623,70,78,16,10,11,16,48,44,22,14,15,11,3,6,11,9,132,126,10,16,3,5,5,10,5,6,5-3-2,6.74,4-2-3-1,7.09,19.55,10.6,,,5.538461538461538,24.76923076923077,16.307692307692307,15.5,9.076923076923077,9.535714285714286
225,Арсенал,Рубин Казань,Кирилл Левников,2.7,3.2,2.7,25,2,0,261,1842,-1581,33,67,16,9,5,3,211,441,64,64,18,17,6,13,36,47,5,19,20,9,6,3,14,8,131,149,7,19,5,6,5,9,2,10,3-4-3,6.71,4-3-3,6.89,23.73,6.79,,,5.9375,23.1875,13.142857142857142,14.714285714285714,12.142857142857142,11.714285714285714
226,Локомотив,Динамо,Павел Кукуян,2.8,3.2,2.5,31,0,0,798,1208,-410,53,47,16,15,2,4,438,364,80,59,9,32,10,13,53,51,26,13,10,17,3,7,10,14,162,163,10,11,3,0,7,6,3,5,4-3-1-2,6.93,4-3-3,6.93,9.93,7.63,,,5.533333333333333,27.933333333333334,13.23076923076923,13.892857142857142,12.428571428571429,13.178571428571429
227,ЦСКА,Краснодар,Виталий Мешков,1.8,4.2,3.75,26,1,1,1475,945,530,51,49,10,16,1,4,478,438,63,58,10,24,28,18,58,41,10,9,23,20,3,5,8,22,149,152,10,8,6,2,8,3,2,5,4-2-3-1,6.93,4-2-2-2,6.94,11.68,8.1,,,6.0,25.133333333333333,10.285714285714286,11.392857142857142,10.583333333333334,10.814814814814815
228,Урал,Ростов,Шадыханов Павел,2.9,3.1,2.5,26,1,0,1269,1096,173,49,51,13,13,1,3,429,453,88,35,19,14,18,9,58,54,20,22,16,14,6,5,13,12,160,137,9,14,4,5,6,8,3,6,4-2-3-1,6.86,4-3-3,6.83,11.59,10.09,,,3.3333333333333335,21.666666666666668,12.857142857142858,13.392857142857142,13.571428571428571,12.592592592592593
229,Спартак,Химки,Владислав Безбородов,1.29,5.75,10.0,24,0,1,2141,344,1797,65,35,10,14,4,5,543,299,56,67,28,4,17,11,48,51,19,14,9,19,7,1,14,17,151,139,24,5,8,2,14,5,10,0,3-4-1-2,7.0,3-4-2-1,6.84,5.5,12.29,,,5.153846153846154,26.53846153846154,14.0,13.535714285714286,12.785714285714286,12.75
230,Ахмат,Спартак,Павел Кукуян,3.75,3.6,1.91,19,2,0,377,2122,-1745,38,62,11,8,3,3,302,493,50,57,9,17,9,9,41,47,9,11,20,21,2,4,7,5,130,133,4,20,3,8,3,13,1,7,3-4-3,6.83,3-4-1-2,7.0,19.85,7.74,,,5.5625,28.125,14.857142857142858,15.344827586206897,13.071428571428571,13.413793103448276
231,Динамо,ЦСКА,Кирилл Левников,3.2,3.6,2.1,17,0,1,1073,995,78,51,49,12,5,4,3,416,396,50,51,18,19,17,13,35,55,7,15,17,19,4,10,18,19,136,142,17,13,8,4,9,10,8,3,4-3-3,6.93,4-3-3,6.94,8.44,11.58,,,6.0588235294117645,23.294117647058822,13.928571428571429,13.241379310344827,12.5,11.344827586206897
232,Ростов,Краснодар,Алексей Валерьевич Матюнин,2.88,3.4,2.3,16,0,1,1143,829,314,40,60,9,7,2,1,333,508,63,85,19,8,9,5,49,39,25,13,11,16,6,1,13,14,155,158,17,7,2,3,10,5,7,2,4-3-3,6.83,4-2-3-1,6.92,14.68,7.95,,,5.0,22.071428571428573,11.538461538461538,12.607142857142858,11.0,11.0
233,Химки,Сочи,Сергей Иванов,4.5,3.75,1.75,23,0,0,874,858,16,52,48,14,9,1,1,484,444,82,57,13,13,3,5,36,39,11,12,15,12,9,4,10,9,191,183,12,12,3,1,8,6,4,6,3-4-2-1,6.83,3-4-3,6.93,12.35,14.06,,,5.823529411764706,25.11764705882353,12.714285714285714,12.793103448275861,11.071428571428571,11.448275862068966
234,Локомотив,Урал,Владислав Безбородов,1.36,5.0,7.5,33,0,0,3026,305,2721,68,32,10,23,2,8,526,246,42,57,43,10,9,15,60,30,19,8,15,9,9,4,13,23,134,108,23,1,3,0,15,0,8,1,4-3-1-2,6.93,4-2-3-1,6.87,5.73,10.45,,,5.428571428571429,26.357142857142858,13.428571428571429,13.96551724137931,13.928571428571429,13.379310344827585
235,Рубин Казань,Ротор,Виталий Мешков,1.5,4.1,6.5,27,0,0,1239,1024,215,47,53,12,15,4,5,347,381,49,69,10,13,9,11,47,54,14,18,15,21,9,6,13,14,122,131,22,11,6,3,13,6,9,5,4-3-3,6.89,4-2-3-1,6.73,11.06,7.52,,,5.9375,25.1875,11.285714285714286,11.620689655172415,12.538461538461538,13.37037037037037
236,Тамбов,Зенит,Антон Фролов,17.0,11.0,1.05,17,1,1,187,2947,-2760,30,70,6,11,0,1,257,574,56,69,7,30,10,9,30,43,6,13,8,20,1,12,20,8,117,134,8,26,5,12,5,16,3,10,5-4-1,6.68,4-2-3-1,7.09,21.36,4.93,,,4.0,20,12.642857142857142,12.03448275862069,9.071428571428571,9.517241379310345
237,Уфа,Арсенал,Сергей Карасев,1.95,3.0,4.333333333333334,19,2,1,1379,911,468,47,53,9,10,1,0,362,395,56,56,13,15,5,19,41,48,19,16,10,12,7,5,9,6,131,149,13,9,4,3,11,7,2,2,4-4-2,6.75,3-4-3,6.71,13.6,10.88,,,5.25,24.375,15.642857142857142,15.206896551724139,16.285714285714285,14.758620689655173
