,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
95,Гранада,Бетис,Антонио Матеу,2.4,3.3,3.0,21,0,0,707,861,-154,35,65,13,8,3,4,300,555,56,53,19,11,12,9,46,42,21,17,12,9,4,2,10,6,107,106,13,12,3,0,8,4,5,8,4-2-3-1,6.8,4-1-4-1,6.77,20.72,14.91,,,4.75,24.25,16.5,16.0,10.25,10.555555555555555
96,Леванте,Эспаньол,Пабло Гонсалес Фуэртес,2.35,3.4,3.0,36,0,1,676,981,-305,51,49,10,26,2,3,393,357,63,74,21,25,17,13,70,43,20,11,16,14,4,7,9,7,157,156,7,14,3,3,3,10,4,4,4-3-3,6.81,3-4-2-1,6.68,9.3,5.89,,,6.0,30.25,8.75,9.88888888888889,13.5,11.666666666666666
97,Севилья,Хетафе,Хосе Мария Санчес Мартинес,1.7,3.5,5.5,31,0,0,1689,277,1412,63,37,13,18,2,3,496,286,85,97,25,12,22,21,74,63,26,17,18,22,5,0,4,14,185,179,15,9,8,4,13,5,2,4,4-3-3,6.87,4-4-2,6.7,3.86,7.68,,,6.0,25.0,12.75,13.333333333333334,22.75,19.11111111111111
98,Осасуна,Валенсия,Сантьяго Хайме Латре,2.62,3.25,2.75,22,1,1,2863,210,2653,65,35,13,9,1,1,567,298,55,55,28,12,10,19,41,39,14,11,13,8,6,1,11,11,125,135,29,3,14,1,15,1,14,2,4-4-1-1,6.77,4-4-2,6.81,5.37,14.22,,,7.25,29.0,13.75,13.11111111111111,11.75,11.222222222222221
99,футбольный клуб Барселона,Реал Мадрид,Алехандро Эрнандес,1.65,4.2,4.75,22,0,0,489,1333,-844,52,48,5,17,3,5,586,517,41,62,8,32,24,19,52,46,7,13,13,15,2,6,6,13,104,121,9,17,2,4,7,9,2,8,4-3-3,7.03,4-3-1-2,7.09,16.18,11.03,,,6.8,22.6,9.75,11.11111111111111,13.8,13.222222222222221
100,Алавес,Атл. Мадрид,Хавьер Эстрада Фернандес,4.5,3.2,1.9,39,0,0,889,1021,-132,48,52,23,16,3,3,326,362,79,74,19,11,16,10,66,65,22,20,21,19,4,1,6,12,148,149,11,9,3,3,5,5,6,4,4-4-2,6.72,4-4-2,6.92,7.23,5.26,,,6.8,30.2,16.0,16.5,13.0,14.0
101,футбольный клуб Барселона,Вальядолид,Хавьер Альберола Рохас,1.1,10.0,26.0,23,3,1,1855,407,1448,61,39,9,14,0,3,646,388,44,60,8,9,29,15,68,47,17,11,19,20,6,3,8,14,132,126,18,9,9,1,12,4,6,5,4-3-3,7.02,3-4-1-2,6.74,10.52,12.96,,,2.8,24.8,8.8,10.5,11.666666666666666,12.8
102,Реал Сосьедад,Леванте,Марио Мелеро Лопес,1.53,4.5,5.75,27,0,2,1709,708,1001,65,35,15,12,3,4,507,271,52,60,27,12,12,10,39,54,12,18,9,18,9,5,5,14,132,122,17,13,5,4,12,9,5,4,4-1-4-1,6.85,4-4-2,6.81,5.96,11.0,,,5.8,27.4,15.75,13.8,10.8,9.9
103,Валенсия,Севилья,Карлос Дель Серро Гранде,3.1,3.3,2.3,29,0,1,993,684,309,45,55,12,17,6,2,414,513,42,64,24,12,25,11,55,63,19,23,8,23,6,1,9,8,131,116,10,10,3,1,7,6,3,4,4-4-2,6.79,4-3-3,6.9,21.15,8.33,,,3.8,25.4,10.8,11.0,13.8,13.3
104,Атлетик,Эспаньол,Хуан Мартинес Мунуэра,1.85,3.2,5.0,33,2,0,464,1253,-789,45,55,13,20,0,1,383,456,76,75,14,20,13,13,62,57,24,15,14,20,2,5,11,13,155,165,7,12,5,5,2,6,5,6,4-2-3-1,6.79,3-5-2,6.7,9.88,4.76,,,5.0,30.4,13.8,13.9,16.0,13.1
105,Бетис,Сельта,Хесус Хиль Мансано,2.2,3.4,3.25,33,1,0,916,1676,-760,38,62,16,17,6,1,303,482,45,53,14,31,13,13,50,60,12,19,14,21,5,10,8,11,128,129,11,18,7,5,9,13,2,5,4-2-3-1,6.75,4-2-3-1,6.74,14.32,6.24,,,6.0,28.0,10.8,10.3,10.25,11.0
106,Реал Мадрид,Леганес,Сезар Сото Градо,1.25,5.75,12.0,24,3,0,1915,379,1536,61,39,12,12,1,5,620,384,51,55,19,16,17,23,60,48,20,6,18,14,8,3,11,10,118,125,22,5,11,3,14,4,8,1,4-3-3,7.01,4-2-3-1,6.69,7.53,26.62,,,4.6,26.2,12.5,13.6,17.25,15.2
107,Эйбар,Вильярреал,Гильермо Куадра Фернандес,2.37,3.5,2.9,23,0,0,1580,524,1056,45,55,11,12,0,3,419,523,95,73,27,9,16,22,60,67,23,25,15,18,8,3,12,7,171,170,25,9,8,2,17,4,8,5,4-4-2,6.71,4-2-3-1,6.95,12.96,12.71,,,4.8,30.8,14.5,14.3,12.4,11.7
108,Мальорка,Осасуна,Адриан Кордеро Вега,2.55,3.0,3.1,19,1,0,1050,1000,50,46,54,9,10,1,5,348,414,65,71,22,22,14,23,49,56,20,17,11,15,5,3,6,7,158,149,11,12,3,4,9,8,2,4,4-3-3,6.67,4-4-2,6.82,16.5,12.07,,,3.8,25.0,13.833333333333334,14.6,12.6,13.1
109,Хетафе,Гранада,Хосе Луис Гонсалес Гонсалес,1.72,3.5,5.25,33,2,0,862,1038,-176,43,57,22,11,5,5,284,367,78,78,15,22,16,11,64,62,32,26,14,14,2,3,2,5,164,161,8,10,3,2,4,5,4,5,4-4-2,6.7,3-4-2-1,6.83,7.54,7.35,,,4.2,28.2,16.2,19.0,15.6,15.7
110,Эспаньол,Валенсия,Валентин Писарро Гомес,2.45,3.3,2.87,34,1,0,1296,1142,154,45,55,20,14,0,1,355,419,80,62,26,23,10,10,53,64,26,28,14,9,5,5,6,6,142,138,13,11,4,4,7,8,6,3,5-3-2,6.69,4-4-2,6.78,8.53,8.63,,,5.0,30.6,10.2,13.727272727272727,11.2,11.090909090909092
111,Леванте,футбольный клуб Барселона,Алехандро Эрнандес,9.0,7.0,1.25,22,0,1,567,1215,-648,34,66,9,13,1,6,336,659,41,54,14,8,8,20,39,48,5,14,15,13,2,3,5,5,122,119,9,9,3,6,6,6,3,3,4-4-2,6.83,4-3-3,7.05,24.47,6.82,,,7.0,22.5,9.0,10.090909090909092,12.2,10.363636363636363
112,Севилья,Атл. Мадрид,Хосе Луис Гонсалес Гонсалес,2.45,3.2,3.1,29,1,0,1252,821,431,56,44,13,16,4,3,502,394,71,55,21,11,26,20,62,66,19,20,13,22,6,3,11,7,147,142,11,14,4,5,4,11,7,3,3-1-4-2,6.91,4-4-2,6.9,6.33,9.81,,,5.166666666666667,29.0,12.8,13.636363636363637,13.6,14.181818181818182
113,Реал Мадрид,Бетис,Хосе Мария Санчес Мартинес,1.22,6.5,10.0,28,0,0,2066,335,1731,62,38,11,17,2,4,589,356,73,64,31,10,19,11,51,43,16,12,11,14,9,4,8,5,135,121,22,13,7,3,14,5,8,8,4-3-3,7.06,5-3-2,6.76,8.96,20.57,,,5.8,26.2,12.4,13.454545454545455,9.8,10.818181818181818
114,Вальядолид,Мальорка,Давид Меди Хименес,1.9,3.2,4.333333333333334,35,1,0,712,1064,-352,48,52,15,20,5,4,358,367,63,36,12,20,16,18,70,42,14,8,26,10,2,6,7,8,129,152,12,14,6,1,6,7,6,7,4-4-2,6.69,4-1-4-1,6.68,7.52,7.22,,,4.8,26.4,14.5,12.909090909090908,15.75,14.090909090909092
115,Вильярреал,Атлетик,Сантьяго Хайме Латре,2.05,3.3,4.0,18,0,0,1151,936,215,56,44,10,8,2,0,462,350,69,73,32,26,14,7,35,45,8,19,12,12,8,10,6,14,141,135,11,12,7,1,5,5,6,7,4-1-4-1,6.94,4-2-3-1,6.81,8.25,10.91,,,6.2,27.6,11.0,11.727272727272727,14.0,13.818181818181818
116,Осасуна,Алавес,Хосе Луис Мунуэра Монтеро,1.75,3.4,5.25,30,3,1,1624,558,1066,58,42,13,17,4,2,409,298,86,64,29,13,13,13,55,57,20,22,12,14,5,1,8,11,168,162,18,11,6,3,12,6,6,5,4-4-2,6.82,4-4-2,6.72,6.29,7.85,,,4.0,23.2,13.6,12.818181818181818,17.0,17.09090909090909
117,Сельта,Хетафе,Антонио Матеу,2.45,3.1,3.1,25,0,1,892,875,17,62,38,6,19,3,3,449,282,71,80,22,10,13,16,62,57,18,20,17,20,4,4,4,8,194,187,6,9,2,4,0,7,6,2,4-4-2,6.75,4-4-2,6.71,7.75,7.31,,,5.2,23.6,11.5,11.545454545454545,21.8,19.272727272727273
118,Леганес,Эйбар,Пабло Гонсалес Фуэртес,2.15,3.1,3.75,36,1,1,967,774,193,54,46,16,20,5,2,409,354,79,89,31,11,11,14,73,59,32,28,20,10,4,2,4,9,157,166,12,7,5,4,10,4,2,3,4-3-3,6.65,4-4-2,6.74,6.2,13.0,,,5.8,31.4,13.833333333333334,14.909090909090908,14.166666666666666,14.0
119,Гранада,Реал Сосьедад,Эдуардо Прието Иглесиас,2.62,3.2,2.87,34,1,1,696,1308,-612,38,62,15,19,0,2,283,475,69,50,24,28,10,8,43,66,13,32,11,16,4,5,8,8,165,154,5,9,3,5,2,6,3,3,4-2-3-1,6.79,4-1-4-1,6.84,14.25,5.33,,,4.6,24.8,15.8,15.272727272727273,12.5,13.909090909090908
120,Реал Сосьедад,Леганес,Хуан Мартинес Мунуэра,1.8,3.3,5.0,37,0,0,1562,399,1163,66,34,14,23,2,6,507,260,72,68,25,10,14,15,73,59,34,23,14,17,5,1,12,16,158,156,10,6,5,2,7,4,3,2,4-3-3,6.85,5-4-1,6.66,4.18,10.29,,,4.333333333333333,30.833333333333332,15.6,14.333333333333334,16.2,15.0
121,Алавес,Вальядолид,Марио Мелеро Лопес,2.4,3.0,3.3,37,2,0,1193,800,393,45,55,21,16,3,3,342,417,64,75,13,16,15,15,52,71,25,23,9,16,6,7,9,10,152,150,14,7,5,1,13,2,1,5,4-4-2,6.69,4-4-2,6.73,7.96,7.76,,,6.0,27.333333333333332,17.166666666666668,17.083333333333332,12.0,13.083333333333334
122,Валенсия,Гранада,Хавьер Эстрада Фернандес,1.6,3.75,6.0,26,0,0,1074,546,528,48,52,11,15,0,5,379,404,59,61,25,23,8,20,49,50,20,19,12,10,7,4,13,12,141,129,12,13,4,1,6,4,6,9,4-4-2,6.79,4-2-3-1,6.76,8.4,15.62,,,6.666666666666667,31.666666666666668,11.0,11.333333333333334,14.833333333333334,15.25
123,Эйбар,Реал Мадрид,Адриан Кордеро Вега,5.0,4.333333333333334,1.6,17,0,3,1031,1152,-121,41,59,9,8,0,0,399,576,66,83,26,22,11,31,42,59,14,17,21,15,6,6,6,13,145,144,15,10,1,5,10,8,5,2,4-4-2,6.74,4-3-3,7.07,11.97,20.33,,,4.166666666666667,24.0,13.8,14.5,14.333333333333334,13.25
124,футбольный клуб Барселона,Сельта,Гильермо Куадра Фернандес,1.2,7.0,13.0,32,2,1,1382,449,933,60,40,18,14,4,1,681,426,38,51,3,13,24,5,40,50,7,9,6,21,2,2,10,13,110,110,10,6,7,5,5,2,5,4,4-3-3,7.0,5-3-2,6.74,11.26,18.3,,,4.5,29.5,8.833333333333334,10.583333333333334,11.6,11.083333333333334
125,Мальорка,Вильярреал,Карлос Дель Серро Гранде,3.75,3.4,2.05,35,2,0,305,1588,-1283,34,66,18,17,2,3,290,577,52,54,19,25,21,22,67,66,21,19,18,16,2,5,7,6,118,130,5,21,3,6,3,11,2,10,4-4-2,6.65,4-3-3,6.94,11.54,5.37,,,4.5,26.0,13.142857142857142,14.583333333333334,12.333333333333334,11.583333333333334
126,Атлетик,Леванте,Хавьер Альберола Рохас,1.66,3.75,5.5,26,0,1,2508,225,2283,56,44,13,13,3,2,436,340,71,52,36,12,16,10,52,47,22,5,9,21,10,2,9,8,142,124,23,8,10,2,17,4,6,4,4-2-3-1,6.83,4-4-2,6.83,6.29,12.94,,,2.8333333333333335,24.5,13.666666666666666,13.333333333333334,11.0,10.0
127,Атл. Мадрид,Эспаньол,Хесус Хиль Мансано,1.45,4.2,8.0,27,1,1,1542,764,778,49,51,12,15,2,2,420,422,53,76,19,19,20,8,77,47,30,14,16,16,9,2,12,12,162,174,18,10,5,1,10,3,8,7,4-4-2,6.89,3-4-2-1,6.69,8.15,4.3,,,6.166666666666667,28.833333333333332,14.666666666666666,14.333333333333334,16.666666666666668,14.25
128,Хетафе,Осасуна,Сезар Сото Градо,1.85,3.4,4.75,31,0,0,1466,471,995,53,47,15,16,2,4,341,309,88,86,21,11,17,12,58,71,25,33,12,19,9,5,11,10,207,189,14,4,5,1,9,1,5,3,4-4-2,6.73,4-2-3-1,6.83,4.63,7.94,,,4.833333333333333,25.833333333333332,17.166666666666668,19.25,12.166666666666666,12.833333333333334
129,Бетис,Севилья,Алехандро Эрнандес,3.8,3.6,1.95,33,1,1,1208,933,275,54,46,12,21,2,3,444,374,61,65,27,21,24,17,66,58,20,15,14,24,4,4,11,7,148,138,18,10,5,6,13,8,5,2,3-5-1-1,6.78,4-3-3,6.9,10.25,9.81,,,7.0,22.428571428571427,11.666666666666666,11.333333333333334,14.333333333333334,13.583333333333334
130,Леванте,Мальорка,Валентин Писарро Гомес,1.8,3.8,4.333333333333334,22,0,0,1191,1170,21,50,50,13,9,2,1,421,414,56,43,23,25,17,17,44,43,16,9,11,14,3,6,16,7,121,123,13,14,6,7,9,11,4,3,4-4-2,6.82,4-2-3-1,6.66,11.95,13.11,,,4.333333333333333,31.166666666666668,9.0,10.23076923076923,16.6,14.846153846153847
131,Леганес,футбольный клуб Барселона,Сантьяго Хайме Латре,5.75,4.0,1.6,21,1,0,308,1830,-1522,23,77,11,10,1,2,220,722,64,57,6,21,10,25,30,56,7,15,13,14,0,6,18,4,129,157,9,11,4,6,5,7,4,4,5-4-1,6.67,4-2-3-1,7.0,12.65,4.32,,,5.5,26.0,14.142857142857142,15.615384615384615,12.333333333333334,11.153846153846153
132,Бетис,Валенсия,Рикардо де Бургос Бенгоэчеа,2.3,3.5,3.0,22,1,1,1539,566,973,61,39,9,13,2,2,509,317,44,60,20,17,24,18,57,48,18,11,15,15,5,4,11,12,112,125,25,9,8,3,17,6,8,3,4-1-4-1,6.78,4-4-2,6.81,5.25,14.5,,,5.75,21.75,11.714285714285714,11.384615384615385,11.666666666666666,11.307692307692308
133,Гранада,Атл. Мадрид,Давид Меди Хименес,5.5,3.3,1.75,32,0,0,388,1617,-1229,40,60,15,17,4,3,334,482,59,59,12,21,17,17,58,66,15,31,19,14,2,8,16,8,124,156,9,17,3,6,4,13,5,4,4-2-3-1,6.76,4-4-2,6.92,11.5,6.2,,,5.5,27.833333333333332,15.666666666666666,15.23076923076923,14.0,14.153846153846153
134,Реал Мадрид,Реал Сосьедад,Хесус Хиль Мансано,1.36,5.5,7.0,29,1,1,1475,643,832,53,47,13,16,1,1,537,478,51,36,23,16,26,20,70,46,21,7,16,13,4,3,7,7,121,117,18,11,10,6,12,6,6,5,4-3-3,7.1,4-2-3-1,6.85,10.11,11.7,,,5.857142857142857,28.571428571428573,12.166666666666666,12.846153846153847,13.428571428571429,14.307692307692308
135,Эспаньол,Хетафе,Пабло Гонсалес Фуэртес,2.8,2.9,2.8,35,1,1,747,862,-115,53,47,23,12,3,4,385,331,83,94,16,21,10,22,60,85,27,40,17,10,3,3,13,17,195,205,6,11,2,2,5,5,1,6,3-4-1-2,6.67,4-4-2,6.74,3.13,7.62,,,6.0,32.166666666666664,11.833333333333334,14.307692307692308,21.333333333333332,18.923076923076923
136,Осасуна,Атлетик,Хосе Мария Санчес Мартинес,2.8,3.0,2.8,33,0,1,1589,453,1136,58,42,15,18,4,3,416,301,78,69,29,13,20,19,69,63,19,25,23,14,6,2,10,12,164,149,12,6,7,4,8,4,4,2,4-4-2,6.83,4-2-3-1,6.85,5.56,7.03,,,5.833333333333333,26.5,13.5,13.076923076923077,13.0,13.307692307692308
137,Эйбар,Алавес,Антонио Матеу,1.85,3.6,4.333333333333334,21,0,0,2268,471,1797,58,42,10,11,1,2,384,290,91,78,33,12,13,19,71,77,37,34,13,24,10,4,15,13,205,174,19,7,7,5,11,7,8,0,4-4-2,6.71,4-2-3-1,6.71,4.33,9.19,,,5.333333333333333,23.833333333333332,13.0,14.076923076923077,17.0,17.384615384615383
138,Вильярреал,Сельта,Хосе Луис Мунуэра Монтеро,1.72,4.0,4.6,21,0,0,1176,724,452,59,41,12,9,3,2,554,384,56,39,32,10,21,14,55,51,12,18,19,13,8,2,12,13,132,131,15,11,1,7,9,8,6,3,4-1-4-1,6.92,4-2-3-1,6.72,6.37,16.4,,,4.333333333333333,24.333333333333332,10.833333333333334,12.0,12.0,11.307692307692308
139,Вальядолид,Севилья,Эдуардо Прието Иглесиас,4.6,3.8,1.75,38,0,1,961,911,50,46,54,13,25,3,4,395,480,49,67,26,16,11,22,62,63,17,18,14,14,8,4,17,7,139,133,7,4,1,2,4,4,3,0,4-4-2,6.72,4-3-3,6.91,7.76,7.88,,,4.166666666666667,26.333333333333332,14.6,13.307692307692308,15.285714285714286,14.153846153846153
140,Сельта,Вальядолид,Хавьер Альберола Рохас,1.7,3.75,5.25,27,0,0,1450,579,871,58,42,11,16,1,3,515,377,38,68,28,11,17,18,56,54,19,17,11,16,11,3,7,13,136,133,13,9,5,2,10,2,3,7,4-3-3,6.72,4-4-2,6.71,10.21,9.47,,,3.142857142857143,24.714285714285715,10.714285714285714,11.142857142857142,12.5,13.285714285714286
141,Алавес,Реал Мадрид,Гильермо Куадра Фернандес,7.0,5.0,1.4,29,0,0,470,1602,-1132,35,65,18,11,3,3,340,630,63,68,18,13,16,13,50,59,19,21,13,18,9,4,8,10,126,130,8,12,2,6,6,7,2,5,4-4-2,6.76,4-3-3,7.11,17.67,7.6,,,4.571428571428571,29.857142857142858,17.714285714285715,16.928571428571427,13.428571428571429,12.857142857142858
142,Реал Сосьедад,Эйбар,Карлос Дель Серро Гранде,1.66,3.9,5.25,20,1,1,1555,761,794,62,38,8,12,1,4,506,297,58,68,19,19,25,12,64,46,28,16,8,12,6,4,8,7,141,142,15,10,4,4,9,7,6,3,4-3-3,6.84,4-2-3-1,6.71,7.47,10.12,,,4.571428571428571,27.285714285714285,15.333333333333334,14.428571428571429,15.0,13.785714285714286
143,Мальорка,Бетис,Хуан Мартинес Мунуэра,2.75,3.3,2.62,31,0,2,1239,929,310,45,55,16,15,3,4,381,476,50,53,22,14,23,15,42,72,14,24,12,25,6,5,11,6,147,124,16,16,7,3,8,12,8,4,4-3-3,6.67,4-1-4-1,6.8,10.25,9.29,,,4.857142857142857,31.714285714285715,13.75,14.428571428571429,11.0,11.214285714285714
144,Валенсия,Вильярреал,Сезар Сото Градо,1.95,3.75,3.6,25,0,0,1245,1638,-393,41,59,8,17,1,2,392,547,61,43,19,28,18,27,58,59,14,14,14,20,6,4,12,6,131,123,14,24,7,7,9,16,5,8,4-4-2,6.8,4-1-4-1,6.92,14.83,5.78,,,5.0,26.571428571428573,11.0,11.428571428571429,13.0,12.0
145,Севилья,Леганес,Рикардо де Бургос Бенгоэчеа,1.5,4.0,7.0,23,0,0,1775,633,1142,62,38,16,7,3,4,622,373,95,72,32,19,15,20,60,72,34,28,12,19,7,4,6,13,163,151,16,8,8,4,13,6,3,2,4-3-3,6.91,5-3-2,6.65,8.71,20.06,,,5.4,21.8,12.833333333333334,14.928571428571429,17.333333333333332,15.285714285714286
146,Атлетик,Гранада,Адриан Кордеро Вега,1.8,3.4,5.25,34,1,0,1173,465,708,57,43,18,16,5,4,425,317,59,58,19,17,21,21,67,58,25,9,17,22,4,3,8,9,148,140,14,9,6,1,11,3,3,6,4-2-3-1,6.84,4-3-3,6.76,5.81,9.68,,,3.5714285714285716,23.0,13.571428571428571,13.642857142857142,14.857142857142858,15.214285714285714
147,Эспаньол,Осасуна,Марио Мелеро Лопес,2.4,3.1,3.2,28,1,0,1073,909,164,52,48,12,16,1,4,416,369,82,78,17,14,16,15,64,53,23,21,17,11,2,3,8,9,161,156,12,14,5,8,8,8,4,6,3-1-4-2,6.67,4-4-2,6.83,6.29,10.86,,,6.0,28.714285714285715,13.428571428571429,14.928571428571429,12.714285714285714,13.214285714285714
148,Хетафе,Леванте,Хавьер Эстрада Фернандес,1.65,3.75,5.5,36,0,0,1327,743,584,38,62,22,14,2,3,250,417,71,72,27,10,11,18,58,56,20,16,17,9,6,7,9,6,145,155,13,7,9,2,7,5,6,2,4-4-2,6.75,4-4-2,6.84,6.67,5.79,,,6.428571428571429,30.857142857142858,16.857142857142858,18.428571428571427,11.285714285714286,10.428571428571429
149,Атл. Мадрид,футбольный клуб Барселона,Антонио Матеу,2.87,3.2,2.6,23,0,0,1033,1328,-295,34,66,12,11,4,4,327,684,44,50,30,9,17,21,52,58,14,18,19,16,9,5,15,11,136,120,17,13,2,5,12,4,5,9,4-4-2,6.92,4-3-3,7.0,17.1,6.17,,,5.0,23.428571428571427,14.285714285714286,14.357142857142858,12.0,11.071428571428571
150,Вильярреал,Атл. Мадрид,Алехандро Эрнандес,3.9,3.4,2.0,22,0,0,1251,874,377,53,47,11,11,2,1,510,462,74,58,30,17,22,16,65,67,25,29,16,19,11,6,12,9,157,150,23,18,3,3,16,12,7,6,4-1-4-1,6.92,4-4-2,6.91,8.09,10.38,,,6.75,23.75,11.0,12.333333333333334,14.428571428571429,14.2
151,Реал Мадрид,Эспаньол,Сантьяго Хайме Латре,1.2,7.0,13.0,28,1,0,1603,351,1252,60,40,15,13,4,3,528,344,56,66,18,14,27,8,65,44,17,16,13,10,5,3,10,12,133,135,18,6,8,2,12,4,6,2,4-3-3,7.09,3-1-4-2,6.66,9.53,10.96,,,5.142857142857143,25.285714285714285,12.285714285714286,12.733333333333333,16.428571428571427,14.733333333333333
152,Гранада,Алавес,Хесус Хиль Мансано,2.45,2.9,3.4,33,0,0,1183,507,676,51,49,16,17,1,4,317,307,79,62,21,14,8,15,51,60,15,29,16,11,6,2,8,16,132,135,13,5,3,1,9,2,4,3,4-2-3-1,6.75,4-4-2,6.75,7.0,9.59,,,5.375,28.625,15.571428571428571,15.266666666666667,16.142857142857142,17.0
153,Леванте,Валенсия,Давид Меди Хименес,3.6,4.0,1.9,28,2,1,1241,998,243,49,51,14,14,5,2,432,453,37,49,24,7,17,9,40,38,5,9,8,10,5,1,7,12,93,96,17,10,6,6,9,8,8,2,4-4-2,6.8,4-1-4-1,6.82,17.22,14.0,,,5.714285714285714,28.428571428571427,9.571428571428571,10.666666666666666,11.857142857142858,11.2
154,футбольный клуб Барселона,Мальорка,Хосе Луис Мунуэра Монтеро,1.1,10.0,23.0,25,4,1,2342,486,1856,65,35,15,10,3,0,716,364,31,45,21,9,23,16,49,40,7,4,15,14,8,4,16,17,109,108,25,9,17,3,21,6,4,3,4-3-3,7.02,4-4-1-1,6.66,5.78,20.24,,,4.428571428571429,23.857142857142858,10.142857142857142,11.066666666666666,15.333333333333334,14.533333333333333
155,Эйбар,Хетафе,Эдуардо Прието Иглесиас,2.87,3.0,2.75,31,0,0,883,1147,-264,53,47,16,15,5,1,297,256,78,85,18,25,11,17,71,72,42,33,13,17,3,8,9,13,200,189,6,6,3,3,3,5,3,1,4-4-2,6.69,4-4-2,6.78,3.5,5.8,,,4.571428571428571,28.0,12.571428571428571,13.666666666666666,20.0,18.666666666666668
156,Бетис,Атлетик,Валентин Писарро Гомес,2.3,3.25,3.25,27,3,1,873,1016,-143,49,51,12,15,2,4,403,399,55,66,6,22,16,18,50,59,12,21,16,20,3,3,10,9,125,144,10,8,6,2,8,3,2,5,4-1-4-1,6.82,4-2-3-1,6.85,11.94,9.04,,,4.142857142857143,29.857142857142858,11.375,11.466666666666667,13.714285714285714,13.933333333333334
157,Вальядолид,Реал Сосьедад,Пабло Гонсалес Фуэртес,3.2,3.2,2.35,29,0,0,316,1653,-1337,33,67,10,19,0,4,287,569,69,51,9,20,11,24,43,63,11,24,11,12,1,4,16,11,145,152,4,16,2,2,2,10,2,6,4-4-2,6.73,4-1-4-1,6.86,13.08,4.25,,,6.142857142857143,32.57142857142857,14.333333333333334,13.466666666666667,13.75,14.0
158,Леганес,Сельта,Хосе Мария Санчес Мартинес,2.62,3.1,2.9,25,2,0,829,1123,-294,33,67,14,11,3,5,273,552,57,45,16,23,19,13,57,54,19,22,21,14,3,5,14,12,138,161,15,9,8,4,6,5,9,4,3-4-2-1,6.67,4-3-3,6.74,13.63,5.56,,,6.0,27.428571428571427,13.75,14.733333333333333,11.571428571428571,11.133333333333333
159,Осасуна,Севилья,Хавьер Эстрада Фернандес,3.3,3.4,2.2,32,1,1,777,1390,-613,39,61,22,10,4,4,318,503,58,70,15,19,6,12,49,62,22,20,14,15,2,6,14,8,161,172,10,13,1,4,5,9,5,4,4-4-2,6.83,4-3-3,6.92,8.47,8.56,,,6.25,31.5,13.714285714285714,13.4,16.5,15.0
160,Алавес,Леганес,Сезар Сото Градо,2.45,3.0,3.1,31,0,1,1599,255,1344,68,32,14,17,2,3,567,262,82,68,25,10,17,17,72,67,35,26,17,21,2,0,7,11,203,180,10,3,3,1,9,3,1,0,4-4-2,6.72,5-4-1,6.69,3.61,14.26,,,4.75,26.375,17.75,17.0,15.857142857142858,14.6875
161,Гранада,Леванте,Карлос Дель Серро Гранде,1.95,3.5,3.8,26,0,0,1182,968,214,47,53,14,12,4,3,316,348,62,69,24,18,16,16,55,51,15,16,21,17,8,6,7,7,143,142,18,13,4,6,9,4,9,9,4-2-3-1,6.77,4-4-2,6.78,7.0,5.86,,,4.625,26.375,15.625,15.3125,11.625,10.875
162,Реал Сосьедад,футбольный клуб Барселона,Антонио Альберола Рохас,5.0,4.5,1.61,15,1,1,1339,672,667,53,47,7,8,0,1,570,500,40,51,22,15,15,21,43,54,6,16,18,21,8,5,9,16,119,111,19,9,5,5,11,7,8,2,4-1-4-1,6.87,4-3-3,7.04,13.57,12.81,,,4.0,20,14.285714285714286,14.3125,11.875,11.3125
163,Атлетик,Эйбар,Марио Мелеро Лопес,1.7,3.6,5.25,19,0,0,625,977,-352,55,45,7,12,3,3,373,295,66,81,22,25,15,11,80,70,49,37,16,19,6,7,9,11,180,185,8,8,3,2,4,5,4,3,4-2-3-1,6.84,4-4-2,6.68,7.33,7.59,,,5.875,28.625,14.125,14.0,14.625,13.8125
164,Атл. Мадрид,Осасуна,Хосе Луис Мунуэра Монтеро,1.4,4.333333333333334,9.0,26,0,0,1202,872,330,47,53,16,10,1,1,397,433,67,73,14,22,16,18,60,65,29,25,13,13,6,5,15,10,156,170,19,15,9,3,15,8,4,7,4-4-2,6.92,4-5-1,6.82,7.42,9.36,,,4.25,24.0,14.0,14.0,13.125,13.9375
