Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
252,Брайтон,Вест Хэм,Стюарт Аттвелл,1.7,3.8,5.0,14,4,0,2316,106,2210,66,34,6,8,0,3,708,368,41,41,18,7,19,16,47,30,8,6,20,11,7,3,3,10,111,115,20,3,9,2,12,3,8,0,5,20,641,290,4-2-3-1,6.9,4-2-3-1,6.85,10.47,19.36,,
253,Челси,Лидс,Майкл Оливер,1.53,4.2,6.5,18,1,0,1603,732,871,57,43,11,7,2,0,579,425,46,37,19,17,27,20,58,61,14,16,26,23,5,7,12,12,136,152,13,11,3,2,9,9,4,2,13,13,507,337,3-4-3,6.87,4-2-3-1,6.75,8.44,17.89,,
254,Вулверхэмптон,Тоттенхэм,Тим Робинсон,3.2,3.3,2.3,29,1,0,777,1489,-712,47,53,11,18,1,1,421,473,60,48,10,25,12,13,52,33,9,10,18,5,4,8,4,6,104,117,8,21,5,6,4,7,4,14,30,10,343,406,4-2-3-1,6.78,3-4-2-1,6.91,19.36,10.52,,
255,Саутгемптон,Лестер,Роберт Джонс,2.75,3.3,2.55,23,1,0,762,1568,-806,35,65,12,11,4,2,330,615,66,51,7,23,16,21,52,69,12,26,21,22,3,4,16,10,160,185,11,11,5,0,5,6,6,5,20,10,227,486,4-2-3-1,6.74,4-2-3-1,6.8,13.12,5.96,,
256,Ноттингем Форест,Эвертон,Джон Брукс,3.0,3.0,2.6,28,2,2,1170,692,478,57,43,11,17,3,5,472,361,59,77,24,14,23,17,73,68,21,30,24,21,3,3,9,13,182,179,10,10,4,3,7,7,3,3,19,28,362,240,4-3-2-1,6.74,4-5-1,6.81,6.9,7.91,,
257,Ливерпуль,Манчестер Юнайтед,Энди Мэдли,2.4,3.6,2.8,27,7,0,1845,492,1353,60,40,13,14,2,3,468,314,58,42,20,18,17,23,48,49,9,12,17,15,4,3,9,9,158,143,18,8,8,4,15,6,3,2,11,25,365,223,4-3-3,6.92,4-2-3-1,6.94,5.96,13.21,,
258,Брентфорд,Фулхэм,Энтони Тейлор,1.95,3.6,3.75,29,3,2,1177,1129,48,36,64,12,17,0,3,274,483,49,49,21,31,11,23,62,46,18,8,22,12,2,3,11,13,139,148,14,9,6,5,9,5,5,4,26,22,183,400,4-3-3,6.86,4-2-3-1,6.87,6.21,4.52,,
259,Борнмут,Ливерпуль,Джон Брукс,7.5,5.0,1.4,16,1,0,291,2205,-1914,31,69,7,9,2,1,278,637,63,76,11,25,33,12,55,49,17,14,11,22,3,8,13,11,154,162,5,15,2,6,5,11,0,4,34,11,182,531,4-4-1-1,6.71,4-3-3,6.94,27.54,5.0,,
260,Эвертон,Брентфорд,Саймон Хупер,2.63,3.1,2.9,23,1,0,797,1739,-942,33,67,11,12,2,1,262,523,66,75,16,29,14,29,63,60,18,23,25,11,5,8,10,4,149,185,13,12,6,4,9,9,4,3,26,11,164,405,4-5-1,6.8,4-3-3,6.86,11.5,6.06,,
261,Лидс,Брайтон,Пол Тирни,4.333333333333334,3.75,1.8,21,2,2,605,1358,-753,38,62,12,9,1,1,378,620,33,39,10,23,13,25,35,62,5,12,14,24,4,7,21,8,125,142,12,15,4,3,7,11,5,4,26,7,310,534,4-2-3-1,6.75,4-2-3-1,6.93,11.69,7.88,,
262,Лестер,Челси,Андре Марринер,4.0,3.6,1.85,21,1,3,1401,922,479,48,52,10,11,3,2,517,550,29,54,12,11,28,19,62,52,19,10,15,24,2,5,15,9,133,129,17,12,7,6,8,9,9,3,10,18,429,464,3-4-3,6.8,3-4-3,6.88,10.68,13.18,,
263,Тоттенхэм,Ноттингем Форест,Крэйг Поусон,1.44,4.75,7.0,26,3,1,1282,978,304,55,45,13,13,3,1,490,391,49,49,23,20,15,18,50,44,17,11,10,8,2,10,8,7,100,113,15,9,7,5,13,7,2,2,28,18,427,318,3-4-2-1,6.91,4-3-2-1,6.75,8.75,16.26,,
264,Кристал Пэлас,Манчестер Сити,Роберт Джонс,10.0,5.0,1.33,28,0,1,300,2242,-1942,32,68,11,17,2,2,290,616,46,45,8,22,12,21,44,51,9,12,11,14,2,6,9,9,119,121,4,14,0,4,3,8,1,6,23,11,218,538,4-3-3,6.78,4-2-3-1,7.07,17.41,5.43,,
265,Фулхэм,Арсенал,Дэвид Кут,7.0,4.5,1.45,19,0,3,870,1213,-343,45,55,10,9,0,1,433,539,46,47,16,18,21,18,49,55,16,11,14,20,4,8,7,5,124,117,12,15,2,7,7,11,5,4,12,20,358,466,4-2-3-1,6.86,4-3-3,7.0,17.05,11.04,,
266,Манчестер Юнайтед,Саутгемптон,Энтони Тейлор,1.29,5.75,12.0,21,0,0,733,1122,-389,47,53,12,9,2,0,389,444,52,32,19,22,19,17,52,41,11,6,21,15,7,8,3,15,131,133,10,17,4,4,6,8,4,9,25,19,304,373,4-1-4-1,6.9,4-2-3-1,6.74,9.15,8.92,,
267,Вест Хэм,Астон Вилла,Крис Кавана,2.25,3.3,3.3,15,1,1,1699,899,800,41,59,9,6,1,0,352,545,40,39,31,16,13,20,45,39,12,8,18,12,12,2,12,6,111,111,17,12,6,4,12,10,5,2,22,25,290,474,4-1-4-1,6.83,4-2-3-1,6.78,12.37,23.0,,
268,Ньюкасл,Вулверхэмптон,Энди Мэдли,1.62,3.8,5.5,21,2,1,1069,649,420,42,58,11,10,1,2,302,425,40,61,23,23,21,19,48,53,12,11,13,20,10,3,5,6,127,131,19,7,8,4,13,3,6,4,20,25,238,345,4-3-3,6.94,4-2-3-1,6.79,10.65,13.09,,
269,Ноттингем Форест,Ньюкасл,Пол Тирни,5.0,3.6,1.7,26,1,2,682,1682,-1000,38,62,17,9,5,1,285,449,79,39,10,26,13,16,39,64,13,25,12,15,3,7,10,8,140,145,5,15,3,4,2,12,3,3,23,9,192,358,4-2-3-1,6.74,4-3-3,6.94,10.82,4.93,,
270,Астон Вилла,Борнмут,Роберт Джонс,1.73,3.8,4.75,21,3,0,1524,659,865,56,44,8,13,1,4,447,350,40,45,14,15,29,22,55,49,7,9,16,20,9,6,5,12,115,105,20,10,9,3,16,9,4,1,8,17,381,294,4-2-3-1,6.78,4-4-1-1,6.71,8.24,7.77,,
271,Брентфорд,Лестер,Даррен Бонд,1.83,3.8,4.0,21,1,1,1497,727,770,53,47,10,11,3,2,484,443,61,51,28,13,18,24,62,51,16,15,22,12,8,4,8,14,162,137,11,14,2,1,6,11,5,3,15,30,374,355,4-3-3,6.86,4-2-3-1,6.8,9.13,9.88,,
272,Саутгемптон,Тоттенхэм,Саймон Хупер,4.5,3.6,1.8,21,3,3,1228,996,232,50,50,13,8,1,1,457,450,43,51,20,16,26,14,48,55,10,14,13,19,10,3,8,9,118,115,19,17,7,3,11,11,8,6,18,20,388,377,4-4-2,6.74,3-4-2-1,6.92,10.44,7.58,,
273,Вулверхэмптон,Лидс,Солсбери Майкл,2.3,3.2,3.2,24,2,4,1906,588,1318,66,34,15,9,3,5,580,294,48,47,24,15,19,20,55,52,16,11,21,21,5,4,9,9,157,150,23,11,8,4,16,7,7,4,7,34,482,199,4-3-3,6.79,4-2-3-1,6.75,4.47,18.5,,
274,Челси,Эвертон,Англия Даррен,1.5,4.0,7.5,20,2,2,1947,554,1393,69,31,8,12,2,2,542,246,58,48,29,8,19,14,57,43,19,9,15,20,8,2,8,6,144,128,20,12,7,3,16,7,4,5,9,32,455,165,3-4-3,6.88,4-5-1,6.81,7.13,12.96,,
275,Арсенал,Кристал Пэлас,Стюарт Аттвелл,1.25,5.75,11.0,18,4,1,1993,585,1408,62,38,8,10,0,1,587,358,41,52,25,11,17,12,50,41,18,11,15,18,5,4,4,18,131,120,15,9,5,5,10,8,5,1,10,32,509,279,4-3-3,7.01,4-2-3-1,6.77,12.69,17.22,,
276,Манчестер Сити,Ливерпуль,Саймон Хупер,1.65,4.2,5.0,21,4,1,2137,130,2007,68,32,9,12,1,1,754,350,44,47,15,8,16,10,32,38,1,7,7,12,7,1,4,9,100,89,17,4,8,1,14,4,3,0,10,16,693,288,3-2-4-1,7.07,4-3-3,6.94,11.0,25.44,,
277,Арсенал,Лидс,Англия Даррен,1.29,6.0,9.0,24,4,1,1647,579,1068,67,33,11,13,0,2,636,307,39,47,11,10,26,12,60,50,20,12,15,21,4,3,8,13,137,125,13,7,6,5,11,6,2,1,17,13,544,220,4-3-3,7.01,4-3-3,6.75,8.44,16.8,,
278,Борнмут,Фулхэм,Питер Бэнкс,2.55,3.25,2.8,28,2,1,1246,1310,-64,43,57,15,13,1,4,367,496,64,61,12,18,28,11,58,52,12,11,17,19,4,3,8,4,132,118,12,10,7,2,9,7,3,3,11,16,281,424,4-4-1-1,6.71,4-2-3-1,6.84,12.04,7.04,,
279,Брайтон,Брентфорд,Майкл Оливер,1.62,4.0,5.5,26,3,3,3019,475,2544,72,28,16,10,2,1,582,227,44,52,37,8,23,4,49,43,16,10,9,16,14,0,2,9,131,100,33,7,15,5,19,6,14,1,5,38,507,150,4-2-3-1,6.93,5-3-2,6.86,6.31,11.96,,
280,Кристал Пэлас,Лестер,Тим Робинсон,2.38,3.2,3.1,28,2,1,2075,580,1495,51,49,12,16,3,4,446,445,54,58,24,7,19,9,52,56,15,17,12,24,10,1,9,14,155,141,31,3,9,2,20,3,11,0,13,31,357,345,4-3-3,6.76,4-2-3-1,6.8,12.95,8.41,,
281,Ноттингем Форест,Вулверхэмптон,Крис Кавана,3.25,3.1,2.38,27,1,1,835,1178,-343,28,72,14,13,3,5,235,636,44,58,14,22,22,17,56,54,17,16,15,14,4,3,6,6,123,137,17,8,7,1,14,5,3,3,13,22,162,541,4-3-2-1,6.73,4-2-3-1,6.78,16.31,5.5,,
282,Челси,Астон Вилла,Энди Мэдли,1.6,3.8,6.0,30,0,2,3015,365,2650,69,31,14,16,3,3,600,285,50,38,39,4,37,23,63,62,11,13,18,24,13,2,9,8,127,108,27,5,8,2,19,2,8,3,4,32,543,214,3-4-2-1,6.88,4-4-2,6.8,4.54,12.29,,
283,Вест Хэм,Саутгемптон,Пол Тирни,1.73,3.6,5.0,21,1,0,858,833,25,43,57,10,11,0,2,403,544,69,43,19,14,16,30,58,70,12,19,28,26,5,3,13,14,166,160,12,9,2,3,9,5,3,4,11,22,296,455,4-3-3,6.83,4-4-2,6.75,8.97,7.76,,
284,Ньюкасл,Манчестер Юнайтед,Стюарт Аттвелл,2.25,3.5,3.1,20,2,0,1623,422,1201,46,54,8,12,0,0,343,417,41,41,16,12,20,24,59,43,14,8,22,18,7,4,11,9,124,124,22,6,6,1,16,5,6,1,8,22,264,338,4-3-3,6.94,4-2-3-1,6.9,7.32,6.23,,
285,Эвертон,Тоттенхэм,Дэвид Кут,3.5,3.25,2.15,24,1,1,1159,783,376,39,61,10,14,0,3,377,596,58,68,23,15,17,24,56,50,13,15,23,14,3,3,8,5,138,148,15,8,6,2,10,6,5,2,17,21,303,502,4-1-4-1,6.81,3-4-2-1,6.91,12.66,8.61,,
286,Манчестер Юнайтед,Эвертон,Майкл Оливер,1.5699999999999998,4.0,6.0,19,2,0,2136,511,1625,64,36,10,9,0,0,614,331,61,59,9,18,29,14,46,62,14,14,10,30,10,4,7,6,131,134,29,15,11,1,20,9,9,6,22,15,535,236,4-2-3-1,6.9,4-4-2,6.81,10.64,12.21,,
287,Астон Вилла,Ноттингем Форест,Энтони Тейлор,1.5699999999999998,4.2,5.5,24,2,0,1028,564,464,65,35,7,17,3,4,448,227,36,42,10,18,19,19,49,48,11,14,12,17,1,8,4,5,113,127,8,6,3,2,8,3,0,3,21,11,384,149,4-4-2,6.81,3-4-2-1,6.73,6.05,12.39,,
288,Брентфорд,Ньюкасл,Крис Кавана,3.8,3.6,1.95,25,1,2,1284,1285,-1,41,59,10,15,0,2,273,413,51,58,25,14,22,17,63,56,24,21,16,19,6,5,7,7,126,113,12,10,6,4,10,8,2,2,15,27,206,341,5-3-2,6.85,4-3-3,6.96,12.56,5.48,,
289,Фулхэм,Вест Хэм,Джарред Джиллетт,2.9,3.2,2.5,22,0,1,2323,484,1839,77,23,10,12,1,1,659,196,36,42,47,17,11,13,45,52,15,24,17,17,11,4,5,16,154,123,16,9,3,5,7,7,9,2,26,61,581,122,4-2-3-1,6.84,4-4-2,6.82,4.28,16.58,,
290,Лестер,Борнмут,Дэвид Кут,2.1,3.4,3.6,23,0,1,1237,1301,-64,51,49,10,13,0,3,423,417,42,59,22,16,11,19,58,45,18,20,19,8,6,6,4,11,146,146,14,19,4,7,10,13,4,6,27,25,319,328,4-2-3-1,6.8,4-2-3-1,6.71,12.18,10.68,,
291,Тоттенхэм,Брайтон,Стюарт Аттвелл,2.7,3.5,2.55,30,2,1,540,1447,-907,35,65,15,15,3,1,299,557,52,41,15,22,19,14,46,59,9,18,17,18,3,7,7,4,113,121,9,17,3,4,7,12,2,5,23,12,231,485,3-4-2-1,6.91,4-2-3-1,6.94,13.57,6.39,,
292,Вулверхэмптон,Челси,Питер Бэнкс,4.75,3.6,1.75,24,1,0,1085,1053,32,38,62,14,10,2,5,314,530,44,34,26,32,23,23,51,71,9,16,22,27,8,8,10,3,147,155,9,13,4,1,6,8,3,5,28,27,234,443,4-4-2,6.78,4-3-3,6.88,10.04,10.18,,
293,Саутгемптон,Манчестер Сити,Роберт Джонс,13.0,6.5,1.22,16,1,4,197,2103,-1906,27,73,6,10,0,2,271,732,46,45,8,21,19,12,41,36,7,13,11,9,0,10,8,6,96,121,4,13,1,8,3,12,1,1,22,4,204,653,4-4-2,6.75,3-2-4-1,7.08,54.89,8.89,,
294,Лидс,Кристал Пэлас,Саймон Хупер,2.0,3.5,3.75,19,1,5,1183,1469,-286,48,52,11,8,3,1,403,436,44,67,18,14,12,46,65,89,16,23,34,22,2,4,13,8,161,181,11,16,7,8,8,14,3,2,23,17,305,325,4-2-3-1,6.75,4-3-3,6.76,5.19,11.0,,
295,Ливерпуль,Арсенал,Пол Тирни,2.7,3.5,2.5,22,2,2,1873,575,1298,59,41,11,11,4,4,525,372,60,65,24,11,12,30,50,61,14,13,22,21,5,4,11,10,152,142,21,9,6,5,19,6,2,3,12,28,432,285,4-3-3,6.91,4-3-3,7.01,7.42,13.24,,
